700.000000,0.073721
699.000000,0.073659
698.000000,0.073812
697.000000,0.073785
696.000000,0.074232
695.000000,0.074332
694.000000,0.074262
693.000000,0.074748
692.000000,0.074814
691.000000,0.074941
690.000000,0.075145
689.000000,0.075584
688.000000,0.075468
687.000000,0.075544
686.000000,0.076152
685.000000,0.076166
684.000000,0.076061
683.000000,0.076634
682.000000,0.076831
681.000000,0.076670
680.000000,0.076943
679.000000,0.077255
678.000000,0.077906
677.000000,0.077672
676.000000,0.078031
675.000000,0.078206
674.000000,0.078581
673.000000,0.078198
672.000000,0.078454
671.000000,0.078876
670.000000,0.078999
669.000000,0.079332
668.000000,0.079323
667.000000,0.079402
666.000000,0.079634
665.000000,0.079707
664.000000,0.080292
663.000000,0.080479
662.000000,0.080504
661.000000,0.080882
660.000000,0.081117
659.000000,0.081233
658.000000,0.081432
657.000000,0.081530
656.000000,0.081933
655.000000,0.082293
654.000000,0.082477
653.000000,0.082925
652.000000,0.082865
651.000000,0.082715
650.000000,0.083559
649.000000,0.083707
648.000000,0.083807
647.000000,0.083717
646.000000,0.084546
645.000000,0.085013
644.000000,0.084779
643.000000,0.085277
642.000000,0.085438
641.000000,0.085853
640.000000,0.085906
639.000000,0.086259
638.000000,0.086694
637.000000,0.086738
636.000000,0.087250
635.000000,0.087549
634.000000,0.088107
633.000000,0.088145
632.000000,0.088221
631.000000,0.088895
630.000000,0.088631
629.000000,0.089067
628.000000,0.089278
627.000000,0.089746
626.000000,0.089932
625.000000,0.090463
624.000000,0.090741
623.000000,0.091047
622.000000,0.091534
621.000000,0.091703
620.000000,0.092083
619.000000,0.092462
618.000000,0.092684
617.000000,0.093021
616.000000,0.093365
615.000000,0.093936
614.000000,0.094012
613.000000,0.094399
612.000000,0.094479
611.000000,0.094855
610.000000,0.095816
609.000000,0.096011
608.000000,0.096001
607.000000,0.096740
606.000000,0.096938
605.000000,0.097764
604.000000,0.097690
603.000000,0.098240
602.000000,0.098456
601.000000,0.098980
600.000000,0.098979
599.000000,0.099765
598.000000,0.100185
597.000000,0.100175
596.000000,0.100811
595.000000,0.101392
594.000000,0.101425
593.000000,0.101634
592.000000,0.102457
591.000000,0.102768
590.000000,0.103042
589.000000,0.103649
588.000000,0.103672
587.000000,0.104513
586.000000,0.104361
585.000000,0.104708
584.000000,0.105612
583.000000,0.105822
582.000000,0.105943
581.000000,0.106503
580.000000,0.107297
579.000000,0.107515
578.000000,0.108005
577.000000,0.108988
576.000000,0.109091
575.000000,0.109999
574.000000,0.110043
573.000000,0.110559
572.000000,0.111052
571.000000,0.111386
570.000000,0.111843
569.000000,0.112199
568.000000,0.112654
567.000000,0.113179
566.000000,0.113567
565.000000,0.113900
564.000000,0.114510
563.000000,0.114922
562.000000,0.115470
561.000000,0.115605
560.000000,0.115905
559.000000,0.117136
558.000000,0.117565
557.000000,0.117925
556.000000,0.118450
555.000000,0.118762
554.000000,0.119115
553.000000,0.120113
552.000000,0.120544
551.000000,0.120961
550.000000,0.121475
549.000000,0.122001
548.000000,0.122530
547.000000,0.122796
546.000000,0.123086
545.000000,0.123871
544.000000,0.123890
543.000000,0.124648
542.000000,0.125283
541.000000,0.125683
540.000000,0.126241
539.000000,0.126650
538.000000,0.126944
537.000000,0.127721
536.000000,0.127775
535.000000,0.128522
534.000000,0.129492
533.000000,0.129373
532.000000,0.129725
531.000000,0.130846
530.000000,0.130985
529.000000,0.131160
528.000000,0.131844
527.000000,0.132906
526.000000,0.133090
525.000000,0.134008
524.000000,0.134520
523.000000,0.134896
522.000000,0.135552
521.000000,0.136251
520.000000,0.136960
519.000000,0.137390
518.000000,0.137566
517.000000,0.138852
516.000000,0.139140
515.000000,0.139962
514.000000,0.139917
513.000000,0.141433
512.000000,0.142020
511.000000,0.142453
510.000000,0.142917
509.000000,0.144098
508.000000,0.144670
507.000000,0.145404
506.000000,0.146375
505.000000,0.146938
504.000000,0.148038
503.000000,0.148446
502.000000,0.149500
501.000000,0.150540
500.000000,0.151041
499.000000,0.151972
498.000000,0.152766
497.000000,0.153944
496.000000,0.154917
495.000000,0.156123
494.000000,0.157309
493.000000,0.157521
492.000000,0.158702
491.000000,0.159270
490.000000,0.160983
489.000000,0.162068
488.000000,0.162917
487.000000,0.164208
486.000000,0.165233
485.000000,0.166551
484.000000,0.167517
483.000000,0.169030
482.000000,0.169988
481.000000,0.170708
480.000000,0.172363
479.000000,0.173324
478.000000,0.174655
477.000000,0.175647
476.000000,0.176862
475.000000,0.177605
474.000000,0.178840
473.000000,0.179968
472.000000,0.181000
471.000000,0.182402
470.000000,0.182761
469.000000,0.184017
468.000000,0.185452
467.000000,0.186430
466.000000,0.187281
465.000000,0.188189
464.000000,0.189397
463.000000,0.189966
462.000000,0.191030
461.000000,0.192125
460.000000,0.193447
459.000000,0.194388
458.000000,0.195657
457.000000,0.197170
456.000000,0.197811
455.000000,0.199312
454.000000,0.200933
453.000000,0.201520
452.000000,0.203936
451.000000,0.205249
450.000000,0.206735
449.000000,0.208645
448.000000,0.210173
447.000000,0.212731
446.000000,0.213516
445.000000,0.215279
444.000000,0.217985
443.000000,0.219907
442.000000,0.222684
441.000000,0.224432
440.000000,0.227619
439.000000,0.230175
438.000000,0.232746
437.000000,0.235817
436.000000,0.237909
435.000000,0.240915
434.000000,0.244374
433.000000,0.247556
432.000000,0.251016
431.000000,0.254488
430.000000,0.258565
429.000000,0.262160
428.000000,0.264598
