,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9586.2,1043.2,0.003198745,0.10985,0.22761,0.24093,-0.00003
1,2,12130.3,824.4,0.000002034,0.00006,-0.00027,-0.00000,-0.00743
2,3,12249.2,816.4,0.003937663,0.10583,-0.06795,0.31814,0.00007
3,4,23219.8,430.7,0.130373066,1.84844,1.07276,0.83524,-0.00036
4,5,28753.5,347.8,0.000399574,0.00457,-0.00031,0.00044,0.06764
5,6,30702.9,325.7,0.000911617,0.00977,0.09538,-0.02207,0.01380
6,7,30731.0,325.4,0.229097695,2.45425,1.52622,-0.35340,-0.00113
7,8,33411.6,299.3,0.000032810,0.00032,0.00117,0.00005,-0.01794
8,9,35311.4,283.2,0.000216636,0.00202,-0.00015,-0.00007,-0.04494
9,10,36423.1,274.6,0.000137570,0.00124,-0.00086,-0.00045,-0.03525
10,11,38586.5,259.2,0.077051278,0.65739,0.79746,0.14640,-0.00367
11,12,38633.6,258.8,0.000798549,0.00680,0.03855,0.00717,0.07258
12,13,40176.9,248.9,0.001315804,0.01078,-0.00001,0.00008,0.10384
13,14,41037.7,243.7,0.001362498,0.01093,-0.00050,-0.00010,0.10455
14,15,42143.6,237.3,0.066157472,0.51680,-0.71186,0.10025,0.00000
15,16,42603.8,234.7,0.005264278,0.04068,0.00109,-0.00024,-0.20169
16,17,42963.6,232.8,0.001361822,0.01044,0.09893,-0.02543,-0.00117
17,18,43074.6,232.2,0.000897370,0.00686,0.00153,-0.00088,0.08280
18,19,44638.0,224.0,0.046779505,0.34501,-0.54593,0.21671,-0.00017
19,20,48528.8,206.1,0.000052587,0.00036,0.00009,-0.00040,-0.01888
