,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8409.3,1189.2,0.000547289,0.02143,-0.13465,-0.03721,-0.04370
1,2,20283.1,493.0,0.038970859,0.63253,0.06099,-0.78155,-0.13410
2,3,21600.2,463.0,0.001917468,0.02922,0.14184,-0.05352,-0.07900
3,4,23102.3,432.9,0.006545750,0.09328,-0.26500,0.09433,0.11897
4,5,24377.5,410.2,0.001453568,0.01963,-0.13237,-0.04190,0.01875
5,6,27938.8,357.9,0.011934885,0.14063,-0.27915,-0.24989,0.01634
6,7,28607.7,349.6,0.000199398,0.00229,-0.03521,-0.03105,0.00953
7,8,29774.0,335.9,0.003738167,0.04133,0.16177,0.10731,0.06040
8,9,30067.6,332.6,0.002598151,0.02845,-0.13446,-0.09254,0.04247
9,10,30987.9,322.7,0.029165827,0.30985,-0.13553,-0.53965,0.01613
10,11,32069.8,311.8,0.014198839,0.14576,0.15203,-0.32676,0.12600
11,12,34397.7,290.7,0.004626877,0.04428,0.20550,-0.04372,0.01183
12,13,36176.8,276.4,0.013669490,0.12439,0.17180,-0.30029,0.06859
13,14,37260.0,268.4,0.002755905,0.02435,0.04975,-0.08580,0.12047
14,15,37533.5,266.4,0.014797568,0.12979,0.20150,-0.27566,-0.11488
15,16,37853.4,264.2,0.008961739,0.07794,-0.01016,0.01728,0.27846
16,17,38643.3,258.8,0.001452486,0.01237,-0.10452,-0.02922,0.02444
17,18,39417.8,253.7,0.006745699,0.05634,-0.20227,0.12377,0.01027
18,19,41015.6,243.8,0.001014166,0.00814,0.04855,0.06311,-0.04244
19,20,41738.8,239.6,0.009068062,0.07152,-0.15242,0.21913,-0.01662
