,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10634.5,940.3,0.000542545,0.01680,0.06732,-0.10272,-0.04137
1,2,20165.7,495.9,0.000337766,0.00551,0.00999,-0.07187,-0.01579
2,3,21152.3,472.8,0.002151601,0.03349,0.13620,-0.09273,-0.07962
3,4,25318.3,395.0,0.000441919,0.00575,0.07223,-0.00254,0.02286
4,5,27172.4,368.0,0.007209029,0.08734,0.15169,-0.07289,0.24294
5,6,28942.4,345.5,0.009885228,0.11244,0.31003,-0.08795,0.09266
6,7,29236.5,342.0,0.058969314,0.66401,-0.28746,0.74381,0.16770
7,8,31117.7,321.4,0.000146644,0.00155,0.03714,0.00696,0.01112
8,9,31469.2,317.8,0.000571397,0.00598,-0.07049,-0.00107,0.03174
9,10,33581.8,297.8,0.001681424,0.01648,-0.07219,0.10513,-0.01482
10,11,34659.9,288.5,0.002315159,0.02199,0.01846,0.11873,0.08691
11,12,36027.0,277.6,0.000307892,0.00281,-0.02882,-0.02228,-0.03856
12,13,36452.9,274.3,0.017552986,0.15852,-0.16341,0.35660,-0.06826
13,14,36887.0,271.1,0.004336037,0.03870,0.18515,-0.06528,0.01249
14,15,37795.4,264.6,0.025921476,0.22579,0.01737,0.38430,0.27892
15,16,39889.2,250.7,0.017383972,0.14347,-0.14371,0.06578,-0.34423
16,17,41319.7,242.0,0.052796721,0.42065,-0.21367,0.60257,0.10915
17,18,41845.6,239.0,0.064004382,0.50354,0.16418,-0.64251,-0.25252
18,19,42029.0,237.9,0.012651350,0.09910,-0.03606,0.28301,0.13305
19,20,42179.7,237.1,0.000169591,0.00132,-0.03331,0.01049,-0.01020
