,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4504.3,2220.1,0.001487863,0.10874,0.32075,0.07215,0.02565
1,2,5709.6,1751.4,0.011752597,0.67764,0.60834,0.47365,-0.28849
2,3,9142.5,1093.8,0.003360526,0.12101,-0.27690,-0.15055,0.14722
3,4,11383.5,878.5,0.002811253,0.08130,-0.24627,-0.03937,-0.13821
4,5,11497.1,869.8,0.038387834,1.09921,-0.94538,-0.15918,-0.42442
5,6,12613.1,792.8,0.005411409,0.14124,0.12231,-0.35421,0.02853
6,7,13141.7,760.9,0.020704410,0.51866,-0.61076,0.37803,0.05222
7,8,13312.6,751.2,0.017720176,0.43821,-0.58800,0.29929,-0.05372
8,9,14215.8,703.4,0.019169394,0.44393,0.22032,0.61673,-0.12259
9,10,14930.9,669.8,0.072361095,1.59549,-0.73952,1.01184,0.15741
10,11,15692.7,637.2,0.002169926,0.04552,-0.19549,-0.02637,0.08130
11,12,16058.0,622.7,0.116354546,2.38544,-0.96411,1.17291,0.28321
12,13,16282.5,614.2,0.014268964,0.28850,-0.39679,0.34955,0.09419
13,14,17085.3,585.3,0.033380822,0.64321,0.66287,0.17554,0.41592
14,15,17851.6,560.2,0.089547714,1.65140,0.05736,-1.23946,-0.33444
15,16,18525.2,539.8,0.010319958,0.18340,-0.22632,0.27277,-0.24036
16,17,19792.9,505.2,0.019127390,0.31814,-0.34671,-0.38298,0.22642
17,18,20420.9,489.7,0.001209261,0.01949,0.07367,-0.05542,0.10487
18,19,20558.1,486.4,0.006658722,0.10663,-0.10745,-0.30834,-0.00395
19,20,22963.5,435.5,0.000881947,0.01264,0.05341,0.09199,-0.03646
