,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7196.7,1389.5,0.000000825,0.00004,-0.00147,-0.00006,-0.00597
1,2,12753.3,784.1,0.002289254,0.05909,-0.18522,0.06389,-0.14389
2,3,19383.8,515.9,0.001166104,0.01981,0.04839,-0.09083,-0.09599
3,4,20372.3,490.9,0.026991779,0.43618,-0.30022,0.39483,0.43607
4,5,26270.4,380.7,0.001531723,0.01920,0.04233,0.13027,-0.02081
5,6,26624.4,375.6,0.002897446,0.03583,-0.10587,-0.14176,0.06726
6,7,30928.4,323.3,0.000215361,0.00229,0.04051,-0.00426,-0.02516
7,8,31307.7,319.4,0.016181586,0.17016,-0.13170,0.28174,0.27098
8,9,31922.1,313.3,0.002859303,0.02949,0.10030,0.12398,-0.06369
9,10,32193.3,310.6,0.001347718,0.01378,-0.03370,-0.11190,0.01118
10,11,33171.1,301.5,0.002799074,0.02778,-0.10046,0.02283,0.13102
11,12,33858.3,295.3,0.003656730,0.03556,0.15420,-0.08370,-0.06908
12,13,34803.4,287.3,0.065457059,0.61917,0.34507,-0.47489,-0.52400
13,14,36079.2,277.2,0.323949470,2.95594,0.72366,-1.05750,-1.14628
14,15,37392.8,267.4,0.166305224,1.46418,0.56642,-0.59292,-0.88982
15,16,37953.3,263.5,0.027627685,0.23965,0.10727,-0.37798,-0.29201
16,17,39123.3,255.6,0.001249493,0.01051,0.03566,0.09262,-0.02577
17,18,39713.9,251.8,0.001735583,0.01439,-0.10681,0.04535,-0.03039
18,19,39961.5,250.2,0.000142507,0.00117,-0.03295,-0.00775,-0.00530
19,20,41555.1,240.6,0.001075726,0.00852,-0.05008,-0.07548,-0.01782
