,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,4384.3,2280.9,0.000009643,0.00072,-0.01620,-0.01464,0.01573
1,2,9921.9,1007.9,0.001459015,0.04841,-0.17008,-0.03934,-0.13392
2,3,17684.9,565.5,0.000378149,0.00704,0.05656,-0.02693,-0.05581
3,4,20613.8,485.1,0.001638963,0.02617,-0.00840,0.16101,0.01343
4,5,21657.7,461.7,0.000164712,0.00250,-0.03738,0.03303,-0.00388
5,6,23748.5,421.1,0.000675119,0.00936,-0.02862,-0.07855,0.04868
6,7,26148.0,382.4,0.018660880,0.23495,-0.36383,-0.17812,-0.26617
7,8,27479.5,363.9,0.010677837,0.12792,-0.26067,0.24490,0.00055
8,9,28289.7,353.5,0.000208131,0.00242,0.00727,0.02657,0.04078
9,10,29989.5,333.4,0.014330987,0.15732,0.19380,-0.05742,0.34127
10,11,30537.3,327.5,0.005041528,0.05435,-0.04242,0.03305,-0.22685
11,12,30620.4,326.6,0.011772239,0.12657,0.08436,-0.02777,0.34450
12,13,31649.3,316.0,0.001430891,0.01488,0.07431,-0.01532,0.09553
13,14,32942.3,303.6,0.000027503,0.00027,-0.00643,0.00822,-0.01288
14,15,33294.6,300.3,0.005836503,0.05771,0.10181,-0.21277,0.04555
15,16,34667.3,288.5,0.000216653,0.00206,-0.01787,0.03810,0.01693
16,17,35862.1,278.8,0.017820301,0.16359,-0.08049,-0.24602,0.31078
17,18,36658.6,272.8,0.000100743,0.00090,-0.00325,0.01870,0.02333
18,19,37833.8,264.3,0.002499871,0.02175,0.11184,-0.05562,0.07843
19,20,37849.0,264.2,0.000274398,0.00239,-0.03907,0.01255,0.02652
