,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8071.6,1238.9,0.000665817,0.02716,-0.12164,-0.04107,0.10331
1,2,12515.1,799.0,0.001370006,0.03604,-0.06113,-0.02640,0.17778
2,3,15003.3,666.5,0.001272102,0.02791,0.13862,0.06391,-0.06793
3,4,16699.2,598.8,0.003430078,0.06762,0.20028,0.16581,0.00395
4,5,21705.2,460.7,0.001373612,0.02083,-0.04154,0.13282,0.03832
5,6,23066.6,433.5,0.174956396,2.49702,-1.42230,-0.42740,0.53981
6,7,24405.4,409.7,0.021558829,0.29081,-0.47897,-0.20070,0.14532
7,8,26458.1,378.0,0.003242644,0.04035,0.11440,0.12154,-0.11175
8,9,26667.8,375.0,0.099911604,1.23340,0.94441,0.25300,-0.52677
9,10,28047.0,356.5,0.004755094,0.05581,-0.08327,0.22104,0.00487
10,11,29515.4,338.8,0.006721609,0.07497,0.22883,0.15035,0.00230
11,12,30021.5,333.1,0.000007547,0.00008,-0.00832,-0.00268,-0.00251
12,13,31025.3,322.3,0.006824217,0.07241,0.26517,-0.00540,0.04548
13,14,32828.8,304.6,0.000201075,0.00202,0.01142,0.04311,-0.00525
14,15,33364.7,299.7,0.001813466,0.01789,0.02152,0.04984,0.12225
15,16,33624.7,297.4,0.001610678,0.01577,-0.08400,-0.08200,-0.04462
16,17,34600.3,289.0,0.018880681,0.17964,-0.30597,-0.05557,-0.28799
17,18,35732.5,279.9,0.000858257,0.00791,0.01457,0.04724,0.07392
18,19,36550.1,273.6,0.001771022,0.01595,-0.11299,-0.04573,-0.03307
19,20,36685.1,272.6,0.003637870,0.03265,0.15332,-0.04219,-0.08580
