,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5565.9,1796.6,0.000058403,0.00345,-0.01466,-0.01752,0.05416
1,2,19607.5,510.0,0.006806423,0.11428,0.29005,0.17360,0.00364
2,3,25216.3,396.6,0.002186160,0.02854,0.05933,-0.15291,0.04047
3,4,26786.0,373.3,0.010764535,0.13230,-0.04971,0.19442,-0.30337
4,5,29613.3,337.7,0.006195581,0.06888,0.26193,-0.01582,0.00427
5,6,29970.5,333.7,0.002854110,0.03135,-0.06898,-0.07208,0.14628
6,7,32788.5,305.0,0.026090266,0.26196,-0.11479,0.16419,0.47098
7,8,33170.7,301.5,0.057933595,0.57498,0.01380,-0.08903,0.75290
8,9,35413.3,282.4,0.005346753,0.04970,-0.02826,0.05168,0.21502
9,10,35493.5,281.7,0.002313895,0.02146,-0.01042,0.02630,-0.14374
10,11,36993.2,270.3,0.004765060,0.04241,0.12149,-0.14201,0.08647
11,12,38485.2,259.8,0.025025064,0.21407,-0.05890,0.10427,-0.44691
12,13,39213.5,255.0,0.002351552,0.01974,0.02362,0.01881,0.13722
13,14,39435.3,253.6,0.016917785,0.14123,0.07262,0.20514,-0.30639
14,15,40533.1,246.7,0.002906696,0.02361,-0.02179,-0.03476,0.14807
15,16,41708.2,239.8,0.017559560,0.13860,0.00197,0.20587,-0.31019
16,17,41906.1,238.6,0.010322811,0.08110,-0.11111,0.20561,0.16271
17,18,42225.2,236.8,0.003094021,0.02412,-0.03735,0.13159,-0.07357
18,19,43932.4,227.6,0.008629345,0.06466,0.00882,0.21652,-0.13306
19,20,44341.9,225.5,0.000077303,0.00057,0.00200,-0.00162,-0.02382
