,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6683.1,1496.3,0.003092523,0.15234,0.30762,0.23719,-0.03809
1,2,12768.7,783.2,0.000758738,0.01956,0.12058,0.06984,-0.01205
2,3,21132.4,473.2,0.000023186,0.00036,-0.00129,0.00577,0.01806
3,4,22604.0,442.4,0.006614936,0.09634,0.00456,0.04814,0.30660
4,5,23542.2,424.8,0.010207540,0.14274,-0.32894,0.18285,-0.03326
5,6,27210.1,367.5,0.000046716,0.00057,-0.00217,0.01623,0.01724
6,7,28448.7,351.5,0.000113503,0.00131,0.02671,-0.01757,0.01707
7,8,28882.8,346.2,0.000466752,0.00532,0.00445,-0.01292,-0.07165
8,9,31275.8,319.7,0.358952034,3.77836,1.57333,-1.11413,0.24839
9,10,31482.9,317.6,0.061506150,0.64316,0.64820,-0.46894,0.05565
10,11,31809.7,314.4,0.008299085,0.08589,-0.22991,0.17697,-0.04136
11,12,33229.6,300.9,0.008452086,0.08374,-0.28901,-0.01169,-0.00856
12,13,33804.5,295.8,0.001038705,0.01012,0.05275,-0.05773,0.06325
13,14,34437.2,290.4,0.185320946,1.77163,0.91424,-0.94802,0.19245
14,15,37074.3,269.7,0.000404217,0.00359,0.00905,-0.01525,0.05723
15,16,38427.0,260.2,0.000196837,0.00169,-0.02167,-0.00959,0.03354
16,17,38929.7,256.9,0.000055429,0.00047,-0.01345,0.01335,0.01048
17,18,38959.5,256.7,0.005093808,0.04304,0.18865,-0.08406,0.01971
18,19,40420.3,247.4,0.011127346,0.09063,-0.00681,0.28609,-0.09348
19,20,40894.9,244.5,0.008890513,0.07157,-0.08574,0.25341,0.00110
