,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7207.2,1387.5,0.001510673,0.06901,-0.21333,0.13653,-0.06968
1,2,13802.7,724.5,0.011482885,0.27388,-0.32818,-0.00094,0.40765
2,3,17269.2,579.1,0.001702554,0.03246,0.10228,0.01971,0.14699
3,4,19063.7,524.6,0.000036571,0.00063,-0.01600,-0.00364,0.01903
4,5,20608.3,485.2,0.000016368,0.00026,-0.00211,-0.01315,-0.00917
5,6,21863.3,457.4,0.004432544,0.06674,-0.08938,-0.06714,0.23291
6,7,22160.9,451.2,0.021260542,0.31584,-0.45771,0.30753,-0.10847
7,8,26239.1,381.1,0.000106820,0.00134,-0.00959,-0.02832,-0.02113
8,9,27198.0,367.7,0.000297422,0.00360,0.05939,-0.00068,-0.00850
9,10,28239.6,354.1,0.457663287,5.33535,-1.88113,0.39145,1.28198
10,11,29253.4,341.8,0.005815014,0.06544,0.20954,0.01519,-0.14596
11,12,30515.0,327.7,0.004734149,0.05107,-0.11996,-0.09612,0.16567
12,13,31432.7,318.1,0.024007786,0.25145,-0.37111,0.27343,-0.19738
13,14,32565.7,307.1,0.000210388,0.00213,-0.03012,0.02171,-0.02736
14,15,33405.2,299.4,0.000518033,0.00511,0.04648,0.04822,0.02490
15,16,34367.0,291.0,0.016283275,0.15598,0.34873,-0.10969,-0.14945
16,17,34517.4,289.7,0.000349481,0.00333,-0.04050,0.03356,0.02380
17,18,34724.0,288.0,0.000666459,0.00632,-0.04215,0.05042,-0.04472
18,19,35487.2,281.8,0.000898258,0.00833,0.05953,0.06203,0.03069
19,20,37046.7,269.9,0.000023529,0.00021,0.01077,-0.00597,0.00757
