,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14438.3,692.6,0.000000302,0.00001,0.00143,0.00143,0.00167
1,2,19622.6,509.6,0.000145159,0.00244,0.02580,-0.03606,0.02166
2,3,20578.1,486.0,0.000209110,0.00335,0.05666,-0.00355,0.01109
3,4,25398.8,393.7,0.003580604,0.04641,-0.17588,0.11308,-0.05186
4,5,26147.4,382.4,0.000000867,0.00001,-0.00146,-0.00076,-0.00286
5,6,29828.7,335.2,0.000866423,0.00956,-0.05221,0.06655,0.04906
6,7,32226.2,310.3,0.000005899,0.00006,0.00747,0.00063,0.00202
7,8,32733.9,305.5,0.007321710,0.07364,-0.14704,-0.22489,0.03792
8,9,34165.0,292.7,0.002503040,0.02412,0.07695,0.13486,0.00342
9,10,34684.0,288.3,0.043938181,0.41705,0.29352,0.57512,0.01162
10,11,35864.3,278.8,0.004374670,0.04016,-0.05787,0.17972,0.06715
11,12,36074.3,277.2,0.004682089,0.04273,-0.09272,0.18412,0.01522
12,13,36800.3,271.7,0.005067345,0.04533,0.16790,0.12462,-0.04014
13,14,37924.2,263.7,0.041847030,0.36327,0.35219,0.33107,-0.36003
14,15,38201.7,261.8,0.011322707,0.09758,0.27120,-0.12077,0.09716
15,16,38696.9,258.4,0.000610499,0.00519,0.04609,-0.05513,-0.00553
16,17,39463.7,253.4,0.000037568,0.00031,-0.00996,0.01386,-0.00471
17,18,40017.1,249.9,0.007887982,0.06489,-0.00175,0.08790,0.23909
18,19,40175.3,248.9,0.000361991,0.00297,0.02104,-0.02475,-0.04372
19,20,42103.0,237.5,0.054167367,0.42355,-0.18833,0.24590,0.57237
