,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6429.5,1555.3,0.000332336,0.01702,-0.11771,0.03448,0.04442
1,2,10205.3,979.9,0.007806443,0.25183,-0.48548,-0.02023,-0.12541
2,3,10718.5,933.0,0.028489991,0.87505,0.92779,-0.10883,0.04903
3,4,12115.0,825.4,0.009938560,0.27007,-0.47181,-0.21011,-0.05757
4,5,12400.2,806.4,0.001951147,0.05180,-0.08908,-0.18988,0.08839
5,6,13613.0,734.6,0.000493375,0.01193,-0.09669,-0.04657,0.02035
6,7,16724.2,597.9,0.003888453,0.07654,-0.17201,-0.19399,-0.09656
7,8,18849.5,530.5,0.262354834,4.58209,2.08929,-0.10077,0.45477
8,9,19695.9,507.7,0.000439610,0.00735,0.06341,-0.00041,0.05768
9,10,20993.0,476.3,0.000760707,0.01193,-0.08676,0.03531,-0.05617
10,11,22683.3,440.9,0.001214460,0.01763,-0.10492,-0.07077,-0.04011
11,12,25849.0,386.9,0.004813043,0.06130,-0.23477,-0.02555,-0.07437
12,13,28953.8,345.4,0.007573877,0.08612,0.03717,0.28992,-0.02609
13,14,29605.1,337.8,0.018335965,0.20390,-0.13256,0.13691,0.40937
14,15,31338.2,319.1,0.000583292,0.00613,0.04046,0.04590,-0.04883
15,16,32402.6,308.6,0.051993938,0.52826,0.26950,0.02095,0.67468
16,17,32539.0,307.3,0.007637530,0.07727,-0.21707,0.00209,-0.17364
17,18,33110.7,302.0,0.004386718,0.04362,0.06695,0.01529,0.19723
18,19,33384.6,299.5,0.000182878,0.00180,0.00427,-0.04195,-0.00503
19,20,33595.2,297.7,0.001591670,0.01560,-0.11018,0.05327,-0.02492
