,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7155.3,1397.6,0.000006839,0.00031,-0.00058,0.01648,0.00652
1,2,22967.2,435.4,0.003539172,0.05073,-0.05730,0.18168,-0.12017
2,3,26743.8,373.9,0.017960099,0.22109,0.26405,0.31401,-0.22970
3,4,28758.7,347.7,0.014236723,0.16297,0.28593,0.21331,-0.18898
4,5,30225.7,330.8,0.020175537,0.21975,0.40248,0.22514,-0.08410
5,6,31065.4,321.9,0.016113716,0.17076,0.11837,0.38600,-0.08805
6,7,32309.1,309.5,0.002362248,0.02407,-0.13100,0.07419,-0.03749
7,8,33288.2,300.4,0.063166777,0.62470,0.70402,0.34029,0.11517
8,9,34255.3,291.9,0.007081556,0.06806,-0.22537,-0.12353,-0.04477
9,10,35502.8,281.7,0.002444585,0.02267,-0.10736,0.07537,-0.07391
10,11,35642.2,280.6,0.000130968,0.00121,-0.02710,0.01354,-0.01709
11,12,36943.2,270.7,0.000415435,0.00370,0.05034,0.02658,0.02148
12,13,38439.1,260.2,0.006014127,0.05151,-0.20114,0.06102,0.08560
13,14,39510.3,253.1,0.009261727,0.07717,0.23048,0.13867,-0.06944
14,15,39940.4,250.4,0.064901853,0.53496,-0.41086,-0.42543,0.43030
15,16,40285.8,248.2,0.000891343,0.00728,-0.03999,-0.07476,-0.00974
16,17,41236.3,242.5,0.008966335,0.07158,0.03849,-0.20800,0.16383
17,18,41862.9,238.9,0.010152771,0.07984,-0.13334,0.19216,-0.15855
18,19,42798.1,233.7,0.000490666,0.00377,-0.04503,-0.02296,0.03491
19,20,43385.0,230.5,0.007291429,0.05533,-0.03969,-0.09584,0.21111
