,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6571.5,1521.7,0.000925496,0.04636,0.12010,-0.00853,-0.17852
1,2,10431.4,958.6,0.007514851,0.23717,0.29779,-0.07078,-0.37879
2,3,12298.3,813.1,0.029126469,0.77968,0.41270,-0.20442,-0.75337
3,4,21857.9,457.5,0.006256101,0.09423,0.26513,0.15462,0.00504
4,5,22300.0,448.4,0.011796421,0.17415,-0.33283,-0.11430,0.22429
5,6,25339.6,394.6,0.002210736,0.02872,0.13132,0.08684,-0.06273
6,7,26165.5,382.2,0.000955714,0.01202,0.03658,0.10189,0.01744
7,8,26769.9,373.6,0.011642286,0.14317,0.26220,0.09898,-0.25422
8,9,27343.3,365.7,0.001428308,0.01720,0.07341,0.00103,-0.10866
9,10,27855.4,359.0,0.023976439,0.28337,-0.25625,-0.16338,0.43705
10,11,28550.8,350.3,0.002609952,0.03009,0.14288,0.04657,0.08667
11,12,28901.8,346.0,0.021209295,0.24159,0.21928,0.18483,0.39918
12,13,29467.3,339.4,0.011636387,0.13000,0.14475,-0.06581,-0.32360
13,14,29939.5,334.0,0.011993431,0.13188,0.26896,0.09118,-0.22633
14,15,29978.4,333.6,0.011334925,0.12448,-0.18935,-0.05189,0.29314
15,16,30385.3,329.1,0.003574512,0.03873,0.11723,-0.01781,-0.15706
16,17,30639.5,326.4,0.005829324,0.06263,-0.04766,-0.00701,0.24559
17,18,31215.8,320.4,0.003388818,0.03574,0.03727,0.11508,-0.14528
18,19,31653.9,315.9,0.001924534,0.02002,0.09194,0.00391,-0.10746
19,20,31781.1,314.7,0.009499306,0.09840,0.11484,-0.04369,-0.28862
