,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14215.0,703.5,0.000000163,0.00000,0.00089,0.00158,0.00068
1,2,19422.0,514.9,0.000168400,0.00285,-0.04943,0.00558,-0.01949
2,3,20537.5,486.9,0.000194804,0.00312,-0.05546,0.00165,-0.00661
3,4,26079.1,383.4,0.000008413,0.00011,0.00012,0.01030,0.00010
4,5,29070.6,344.0,0.000515455,0.00584,-0.00946,-0.07495,0.01140
5,6,32711.8,305.7,0.007683170,0.07732,0.05679,-0.13895,-0.23407
6,7,33862.5,295.3,0.002222745,0.02161,0.05149,-0.02285,-0.13578
7,8,35252.8,283.7,0.074264601,0.69353,0.16146,-0.17104,-0.79888
8,9,35986.7,277.9,0.000232898,0.00213,-0.04308,0.01035,0.01296
9,10,36872.4,271.2,0.002248221,0.02007,0.09720,0.01199,0.10238
10,11,37039.4,270.0,0.010506385,0.09338,0.29878,-0.05113,0.03871
11,12,37621.8,265.8,0.001570159,0.01374,-0.03168,-0.11180,0.01540
12,13,38960.9,256.7,0.009402889,0.07945,-0.03561,-0.27362,0.05760
13,14,39525.7,253.0,0.002867269,0.02388,0.03980,0.14493,-0.03598
14,15,40539.0,246.7,0.044525913,0.36159,0.01124,-0.60110,0.01183
15,16,41010.3,243.8,0.024828871,0.19931,0.00705,-0.27459,0.35194
16,17,41569.7,240.6,0.000222538,0.00176,-0.00153,0.02543,0.03337
17,18,42703.5,234.2,0.011578207,0.08926,-0.04727,-0.29110,-0.04779
18,19,43678.2,228.9,0.000143519,0.00108,-0.01306,0.02539,0.01633
19,20,44112.7,226.7,0.000923599,0.00689,0.01434,0.07335,0.03616
