,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2920.4,3424.2,0.000008667,0.00098,-0.02896,0.01172,0.00096
1,2,7460.3,1340.4,0.000028339,0.00125,0.03333,-0.00617,0.01010
2,3,15150.1,660.1,0.007382988,0.16043,0.25551,0.11947,-0.28439
3,4,21675.6,461.3,0.006772129,0.10286,0.18753,0.25581,-0.04744
4,5,23866.0,419.0,0.007971363,0.10996,0.00064,0.28275,0.17323
5,6,26285.8,380.4,0.018429727,0.23082,0.16552,0.29253,0.34330
6,7,28051.4,356.5,0.042509383,0.49889,0.17031,-0.58101,-0.36375
7,8,30947.7,323.1,0.006361108,0.06767,0.11030,0.23550,0.00650
8,9,33322.7,300.1,0.009111410,0.09002,-0.23300,0.18665,0.02983
9,10,33805.8,295.8,0.003413502,0.03324,-0.02375,-0.08866,-0.15754
10,11,34991.7,285.8,0.001328089,0.01250,0.06439,-0.07745,-0.04847
11,12,36368.2,275.0,0.006503854,0.05887,-0.03357,0.07381,0.22869
12,13,36456.3,274.3,0.007509502,0.06781,0.25043,0.01762,-0.06921
13,14,36917.1,270.9,0.006732306,0.06004,-0.00803,-0.09426,-0.22602
14,15,37731.7,265.0,0.007689761,0.06709,-0.08702,-0.24324,-0.01891
15,16,38865.0,257.3,0.007783464,0.06593,0.01967,-0.12782,-0.22182
16,17,39961.1,250.2,0.003546615,0.02922,-0.04320,0.14332,0.08254
17,18,40945.7,244.2,0.002599585,0.02090,-0.08113,0.02120,0.11777
18,19,41119.8,243.2,0.016242079,0.13004,-0.15817,-0.32407,0.00011
19,20,41523.3,240.8,0.000689226,0.00546,-0.01696,-0.06772,-0.02431
