,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9198.6,1087.1,0.000014314,0.00051,-0.01854,-0.00822,0.01006
1,2,23826.1,419.7,0.000224292,0.00310,-0.04087,0.03344,-0.01763
2,3,28689.0,348.6,0.001825421,0.02095,-0.07268,-0.07213,-0.10229
3,4,29228.6,342.1,0.008419698,0.09483,0.05773,0.20108,0.22598
4,5,30556.6,327.3,0.011503143,0.12393,0.10295,0.28572,0.17803
5,6,32101.7,311.5,0.007776661,0.07975,0.12872,0.25136,0.00002
6,7,34808.8,287.3,0.010055107,0.09510,-0.23365,0.11339,-0.16628
7,8,34941.9,286.2,0.000022646,0.00021,0.00841,-0.00053,0.01193
8,9,35441.0,282.2,0.014103357,0.13101,0.15988,-0.30316,0.11637
9,10,36016.9,277.6,0.001595441,0.01458,-0.08128,-0.02291,0.08632
10,11,36173.1,276.4,0.002156639,0.01963,-0.02783,0.05289,-0.12671
11,12,36815.3,271.6,0.001210522,0.01082,-0.02138,0.10087,-0.01386
12,13,37555.8,266.3,0.000693355,0.00608,0.00180,0.07568,-0.01862
13,14,38307.0,261.0,0.002330253,0.02003,-0.00145,-0.12845,-0.05938
14,15,39338.1,254.2,0.001193757,0.00999,-0.00588,0.07390,0.06704
15,16,39805.7,251.2,0.001972779,0.01632,-0.05531,-0.10528,-0.04663
16,17,41293.5,242.2,0.011203900,0.08932,-0.03650,-0.29495,0.03154
17,18,41461.9,241.2,0.081741427,0.64904,-0.63890,-0.03828,-0.48927
18,19,41890.2,238.7,0.017107192,0.13444,-0.28238,-0.06227,-0.22545
19,20,43693.2,228.9,0.061197372,0.46110,-0.43006,-0.09904,-0.51608
