,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13517.5,739.8,0.000117688,0.00287,0.05093,0.00381,0.01607
1,2,25202.3,396.8,0.010217618,0.13347,-0.15865,-0.32005,0.07660
2,3,27481.2,363.9,0.008293272,0.09935,0.27867,0.10496,-0.10331
3,4,27756.1,360.3,0.040524106,0.48065,0.69068,-0.05298,-0.02849
4,5,30197.6,331.2,0.011009269,0.12002,0.30736,-0.13860,0.07963
5,6,32049.9,312.0,0.017375258,0.17848,0.32671,0.00386,0.26781
6,7,33308.8,300.2,0.008462284,0.08364,-0.22947,-0.02284,-0.17453
7,8,34245.5,292.0,0.019983022,0.19210,-0.43295,0.06396,-0.02386
8,9,36695.2,272.5,0.067709642,0.60746,0.71888,0.13547,-0.26893
9,10,37439.7,267.1,0.001369006,0.01204,0.10264,0.03870,-0.00215
10,11,39231.7,254.9,0.005701153,0.04784,0.19961,0.05626,0.06949
11,12,39580.7,252.6,0.018334435,0.15250,0.35865,0.14130,-0.06243
12,13,41371.0,241.7,0.000801368,0.00638,0.07018,-0.03267,0.01962
13,14,42529.4,235.1,0.004682992,0.03625,-0.18404,-0.04780,-0.00976
14,15,42712.2,234.1,0.003571331,0.02753,-0.05638,0.15171,-0.03652
15,16,42960.9,232.8,0.000126556,0.00097,-0.03079,0.00351,-0.00305
16,17,43157.7,231.7,0.004608427,0.03515,-0.02189,-0.18586,-0.01148
17,18,43897.6,227.8,0.004864745,0.03648,0.17985,0.06105,0.02028
18,19,44390.0,225.3,0.003267999,0.02424,0.12348,0.09433,-0.00954
19,20,44686.6,223.8,0.008169533,0.06019,-0.22695,-0.06594,0.06581
