,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14170.5,705.7,0.000252966,0.00588,-0.07393,-0.02024,0.00113
1,2,23757.7,420.9,0.000123494,0.00171,-0.03619,-0.01968,-0.00371
2,3,24988.0,400.2,0.024624943,0.32443,0.47985,0.25663,0.16825
3,4,29218.6,342.2,0.049427682,0.55691,0.41834,-0.42614,-0.44756
4,5,29989.4,333.5,0.000321782,0.00353,0.05882,0.00704,0.00480
5,6,32084.0,311.7,0.000425959,0.00437,0.00389,0.00022,-0.06600
6,7,33072.9,302.4,0.000585516,0.00583,0.05655,0.04510,-0.02443
7,8,35477.1,281.9,0.002867438,0.02661,0.13949,-0.07391,0.04108
8,9,37204.8,268.8,0.001248955,0.01105,0.10002,-0.01010,0.03076
9,10,38072.8,262.7,0.001503498,0.01300,0.03369,-0.10162,0.03923
10,11,38502.4,259.7,0.004571806,0.03909,0.19361,0.03782,0.01322
11,12,38590.9,259.1,0.006168156,0.05262,0.08998,0.21053,0.01409
12,13,39076.3,255.9,0.003419737,0.02881,0.16760,0.01403,0.02291
13,14,39638.6,252.3,0.000725747,0.00603,-0.06786,-0.02754,-0.02578
14,15,41094.6,243.3,0.032180329,0.25780,0.03937,-0.23053,0.45067
15,16,41611.7,240.3,0.011256950,0.08906,0.21912,-0.10953,-0.17045
16,17,44019.4,227.2,0.009972091,0.07458,-0.05979,0.20127,0.17463
17,18,44733.5,223.5,0.004157498,0.03060,-0.01320,0.15844,0.07294
18,19,46354.3,215.7,0.001233738,0.00876,-0.08188,0.04505,0.00540
19,20,46921.9,213.1,0.002364440,0.01659,-0.02146,0.12604,0.01556
