,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7174.0,1393.9,0.000030124,0.00138,-0.01356,0.02827,0.01998
1,2,12765.4,783.4,0.001975703,0.05095,0.05735,-0.21513,0.03717
2,3,19042.7,525.1,0.003478077,0.06013,-0.15427,-0.04707,0.18470
3,4,19441.9,514.4,0.000101192,0.00171,-0.00145,0.00097,0.04136
4,5,20290.5,492.8,0.024651352,0.39997,-0.10275,-0.07138,-0.61993
5,6,26185.3,381.9,0.000133896,0.00168,-0.04012,-0.00305,-0.00800
6,7,26934.7,371.3,0.006061791,0.07409,-0.25450,-0.07668,-0.05866
7,8,30703.2,325.7,0.000327058,0.00351,0.01062,0.00863,-0.05761
8,9,31290.0,319.6,0.000024641,0.00026,0.00525,0.00677,0.01363
9,10,31568.5,316.8,0.009210288,0.09605,-0.00915,0.01404,0.30946
10,11,31843.1,314.0,0.000913606,0.00945,0.06212,0.01780,0.07259
11,12,32070.8,311.8,0.000114936,0.00118,0.00355,-0.03402,0.00320
12,13,32421.2,308.4,0.000372268,0.00378,0.00937,-0.00275,0.06070
13,14,32751.2,305.3,0.003353168,0.03371,-0.00106,-0.01154,-0.18323
14,15,33861.9,295.3,0.015210259,0.14788,-0.20492,-0.10875,-0.30669
15,16,34439.6,290.4,0.081884662,0.78274,-0.18530,-0.07984,-0.86141
16,17,34850.8,286.9,0.009565381,0.09036,0.11785,0.00344,-0.27651
17,18,35213.5,284.0,0.036660705,0.34274,0.15513,0.09050,0.55721
18,19,35738.4,279.8,0.000965113,0.00889,-0.08946,-0.00846,-0.02855
19,20,36206.7,276.2,0.438415448,3.98632,-0.20729,-0.23023,-1.97240
