,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10760.5,929.3,0.013835141,0.42328,-0.05620,0.37569,-0.52818
1,2,16759.6,596.7,0.002515242,0.04941,0.01261,-0.17660,-0.13439
2,3,17077.7,585.6,0.000663223,0.01279,0.06954,-0.06158,0.06448
3,4,20498.0,487.9,0.000038669,0.00062,0.01247,-0.01969,-0.00881
4,5,22516.4,444.1,0.000048133,0.00070,0.00231,0.01503,0.02174
5,6,24757.8,403.9,0.000318583,0.00424,-0.02904,0.05073,-0.02863
6,7,25247.2,396.1,0.000624046,0.00814,0.01564,-0.06166,-0.06396
7,8,25894.9,386.2,0.000034091,0.00043,-0.01582,0.00948,-0.00966
8,9,29724.0,336.4,0.000102861,0.00114,0.02572,-0.01919,0.01046
9,10,30757.3,325.1,0.004358495,0.04665,0.00246,-0.14090,-0.16368
10,11,30970.5,322.9,0.003285655,0.03493,-0.06439,0.16796,0.05070
11,12,33492.1,298.6,0.011091536,0.10902,0.10496,-0.23627,0.20539
12,13,33820.7,295.7,0.007307147,0.07113,-0.03178,-0.04876,0.26027
13,14,34623.3,288.8,0.016609669,0.15793,-0.39227,-0.06098,0.01841
14,15,35477.5,281.9,0.000166220,0.00154,0.03151,0.00818,0.02196
15,16,37642.9,265.7,0.000210260,0.00184,-0.02580,0.00440,0.03397
16,17,38542.7,259.5,0.000194733,0.00166,-0.02154,-0.02236,0.02645
17,18,40286.6,248.2,0.000426214,0.00348,-0.01837,0.05607,0.00121
18,19,40813.0,245.0,0.004583044,0.03697,0.11059,0.07112,-0.14029
19,20,41167.0,242.9,0.000810812,0.00648,-0.01839,0.02818,0.07316
