,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6002.3,1666.0,0.000187214,0.01027,-0.07234,0.03436,-0.06209
1,2,12413.2,805.6,0.000428716,0.01137,-0.08717,0.05170,-0.03313
2,3,18838.4,530.8,0.003775674,0.06598,0.20515,0.14496,-0.05368
3,4,23852.9,419.2,0.003380783,0.04666,0.20392,-0.06823,0.02055
4,5,25101.0,398.4,0.006134415,0.08046,0.18435,0.20700,-0.06017
5,6,25311.6,395.1,0.004519396,0.05878,0.12462,-0.18271,0.09933
6,7,27682.8,361.2,0.004188093,0.04981,0.19161,-0.08873,-0.07224
7,8,28781.4,347.4,0.000106791,0.00122,0.02724,-0.01217,-0.01821
8,9,28919.4,345.8,0.000367382,0.00418,-0.04667,-0.04418,0.00725
9,10,30777.8,324.9,0.000315222,0.00337,0.00321,0.02204,-0.05363
10,11,31612.6,316.3,0.006508114,0.06778,-0.17803,0.18896,0.01935
11,12,33618.1,297.5,0.012313565,0.12058,0.31548,-0.13975,-0.03901
12,13,33758.1,296.2,0.002629726,0.02565,0.10290,-0.04704,-0.11333
13,14,34391.6,290.8,0.012932452,0.12380,-0.32054,0.13644,0.04934
14,15,34967.3,286.0,0.021811888,0.20536,0.37139,-0.24706,-0.07991
15,16,35427.1,282.3,0.193486208,1.79800,1.03673,-0.82053,-0.22343
16,17,35695.1,280.2,0.013356326,0.12318,0.32425,0.03663,-0.12924
17,18,36125.9,276.8,0.170959522,1.55794,0.97735,-0.77593,-0.02587
18,19,36411.2,274.6,0.003431398,0.03102,0.08786,-0.15266,-0.00128
19,20,37068.7,269.8,0.001584603,0.01407,-0.09605,0.06870,0.01137
