,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8541.8,1170.7,0.002915134,0.11235,-0.06885,-0.14722,-0.29315
1,2,12892.2,775.7,0.003353526,0.08563,0.27395,-0.04424,-0.09288
2,3,16403.4,609.6,0.000682126,0.01369,-0.01945,0.10538,-0.04698
3,4,18372.8,544.3,0.013403861,0.24018,-0.10497,0.42439,0.22148
4,5,20743.2,482.1,0.066316271,1.05250,-0.23975,-0.37712,-0.92347
5,6,24395.6,409.9,0.005516928,0.07445,0.26911,0.00184,-0.04500
6,7,27218.3,367.4,0.002185147,0.02643,-0.12260,-0.07577,-0.07522
7,8,27415.1,364.8,0.000670791,0.00806,0.00861,0.08886,-0.00919
8,9,28564.8,350.1,0.054679311,0.63018,0.46748,0.35595,0.53381
9,10,29557.8,338.3,0.031819434,0.35440,0.18208,0.34886,0.44671
10,11,30698.5,325.7,0.262971434,2.82012,1.17240,0.66291,1.00307
11,12,30828.4,324.4,0.000166681,0.00178,-0.02299,-0.02386,0.02612
12,13,31951.4,313.0,0.000512487,0.00528,-0.04495,-0.03118,-0.04784
13,14,32110.6,311.4,0.028694552,0.29419,0.40033,0.21372,0.29708
14,15,32472.8,307.9,0.012466021,0.12638,0.20282,0.12960,0.26163
15,16,32613.0,306.6,0.000106309,0.00107,-0.02688,-0.01483,0.01142
16,17,33043.9,302.6,0.004814780,0.04797,-0.05950,-0.10555,-0.18245
17,18,35017.5,285.6,0.006965971,0.06549,0.18675,0.04169,0.16992
18,19,35227.1,283.9,0.003446414,0.03221,0.05222,0.06733,0.15795
19,20,35833.8,279.1,0.007912026,0.07269,0.17097,-0.10115,0.18229
