,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6814.3,1467.5,0.000002150,0.00010,0.00157,0.00707,-0.00717
1,2,7053.9,1417.7,0.000333830,0.01558,0.01221,-0.08771,0.08796
2,3,9650.8,1036.2,0.002269061,0.07740,-0.04974,0.18980,0.19725
3,4,24360.8,410.5,0.007982267,0.10787,0.32823,-0.00371,0.01108
4,5,24869.0,402.1,0.004217044,0.05582,0.03109,-0.16949,0.16165
5,6,31052.5,322.0,0.000071560,0.00076,0.02148,0.01084,-0.01342
6,7,31277.7,319.7,0.005634388,0.05930,-0.04601,0.16635,0.17180
7,8,32915.0,303.8,0.002267511,0.02268,0.03282,0.10300,-0.10485
8,9,35192.6,284.2,0.000022361,0.00021,-0.01127,0.00746,-0.00514
9,10,35283.6,283.4,0.005794187,0.05406,-0.23160,-0.01983,-0.00538
10,11,37057.3,269.9,0.000682304,0.00606,-0.02359,0.06192,-0.04087
11,12,37615.2,265.9,0.000791465,0.00693,0.01085,-0.05792,0.05878
12,13,38485.3,259.8,0.009810069,0.08392,-0.25366,-0.13985,0.00411
13,14,39148.0,255.4,0.014518286,0.12209,0.33887,0.08512,0.00315
14,15,39840.0,251.0,0.008731835,0.07215,-0.08441,0.15454,-0.20285
15,16,42987.1,232.6,0.008875584,0.06797,0.25751,0.02585,0.03152
16,17,43781.9,228.4,0.000010572,0.00008,-0.00700,0.00341,-0.00435
17,18,44568.6,224.4,0.002413778,0.01783,0.09012,-0.03859,0.09066
18,19,44634.4,224.0,0.000672803,0.00496,-0.01569,-0.05092,0.04608
19,20,44905.3,222.7,0.018562815,0.13609,0.08432,-0.25488,-0.25301
