,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13729.3,728.4,0.000047381,0.00114,0.02724,-0.00686,0.01863
1,2,19474.4,513.5,0.000031592,0.00053,-0.01195,-0.01976,0.00082
2,3,24347.6,410.7,0.001559646,0.02109,-0.10794,-0.07440,0.06246
3,4,25003.0,400.0,0.000101129,0.00133,-0.03238,-0.01575,0.00588
4,5,28194.7,354.7,0.011225522,0.13107,0.24450,0.24668,-0.10220
5,6,29309.4,341.2,0.000061885,0.00070,0.02527,-0.00207,0.00722
6,7,29506.4,338.9,0.000039731,0.00044,0.01514,-0.00226,0.01446
7,8,31089.9,321.6,0.066286474,0.70191,0.24159,0.78310,-0.17404
8,9,32687.5,305.9,0.000194315,0.00196,0.03149,0.03046,0.00614
9,10,33277.3,300.5,0.001659371,0.01642,-0.05809,0.10405,-0.04707
10,11,33313.6,300.2,0.001355150,0.01339,-0.06733,0.00019,-0.09412
11,12,34716.7,288.0,0.000476968,0.00452,0.04688,-0.04821,0.00106
12,13,36196.6,276.3,0.010588979,0.09631,0.28405,-0.12314,-0.02140
13,14,36658.0,272.8,0.016315306,0.14652,0.07358,-0.36821,-0.07435
14,15,37133.9,269.3,0.012449247,0.11037,-0.25063,-0.09748,0.19507
15,16,37439.9,267.1,0.003413919,0.03002,-0.17062,-0.02101,-0.02159
16,17,37539.1,266.4,0.010405770,0.09126,-0.23052,0.00109,0.19524
17,18,38081.3,262.6,0.001313453,0.01135,0.10498,0.00234,0.01810
18,19,38499.9,259.7,0.008401456,0.07184,-0.18454,-0.02535,0.19272
19,20,42205.6,236.9,0.011554084,0.09012,-0.04210,0.29677,0.01670
