,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8976.6,1114.0,0.000059667,0.00219,0.02156,0.04078,0.00778
1,2,20694.0,483.2,0.037449587,0.59577,0.33062,-0.25522,-0.64910
2,3,23242.2,430.3,0.011064342,0.15672,0.12486,-0.00102,-0.37567
3,4,23770.8,420.7,0.000592458,0.00821,0.05741,-0.03973,0.05771
4,5,24489.2,408.3,0.008038493,0.10806,0.09992,0.05124,-0.30896
5,6,24830.2,402.7,0.004171066,0.05530,0.10720,0.18440,0.09902
6,7,26088.0,383.3,0.002842506,0.03587,-0.15464,0.05015,0.09717
7,8,29745.0,336.2,0.004667255,0.05166,-0.17625,-0.00893,0.14322
8,9,29904.4,334.4,0.009585466,0.10552,-0.06048,0.19089,0.25579
9,10,32039.9,312.1,0.002593206,0.02665,-0.06854,0.10512,0.10440
10,11,32521.2,307.5,0.012841310,0.12999,0.21035,0.13477,0.25997
11,12,32994.5,303.1,0.011669326,0.11643,0.25760,0.17554,-0.13877
12,13,34394.4,290.7,0.009069393,0.08681,0.01306,-0.22359,-0.19143
13,14,35739.3,279.8,0.001183017,0.01090,0.01180,-0.04919,0.09132
14,15,36394.1,274.8,0.009266237,0.08382,-0.15774,-0.04218,-0.23908
15,16,37566.7,266.2,0.003772060,0.03306,0.13735,0.11335,-0.03664
16,17,38104.2,262.4,0.006437070,0.05561,0.11027,0.16940,0.12149
17,18,38497.1,259.8,0.001384362,0.01184,-0.00514,0.10589,0.02448
18,19,39367.1,254.0,0.000616925,0.00516,0.03110,0.00244,0.06470
19,20,40138.5,249.1,0.001986806,0.01630,0.03157,-0.03125,-0.11968
