,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2642.2,3784.7,0.004202685,0.52365,0.46890,0.50983,0.20940
1,2,4494.7,2224.8,0.000029424,0.00216,0.01482,0.01548,-0.04118
2,3,7415.4,1348.5,0.002340105,0.10389,-0.20963,-0.23006,-0.08379
3,4,8438.4,1185.1,0.008909755,0.34760,0.40499,0.39848,0.15746
4,5,9001.7,1110.9,0.001067006,0.03902,0.18165,0.00865,0.07715
5,6,11046.7,905.3,0.000076704,0.00229,0.03263,0.01661,0.03075
6,7,12380.8,807.7,0.000011431,0.00030,-0.01053,-0.01326,0.00414
7,8,13158.4,760.0,0.000288873,0.00723,-0.04553,-0.05958,-0.04004
8,9,14521.9,688.6,0.003065342,0.06949,0.13339,0.10985,0.19907
9,10,16413.3,609.3,0.103228419,2.07052,1.22510,-0.73299,0.17991
10,11,18124.9,551.7,0.182746757,3.31933,1.53743,-0.86105,0.46284
11,12,18960.6,527.4,0.005465849,0.09490,0.08031,-0.29526,0.03574
12,13,25235.1,396.3,0.005349907,0.06979,-0.15443,-0.20458,0.06398
13,14,27116.8,368.8,0.000245460,0.00298,-0.03821,-0.03756,-0.01045
14,15,29075.3,343.9,0.000325616,0.00369,-0.05836,-0.01355,-0.00985
15,16,29119.1,343.4,0.002878340,0.03254,0.17140,-0.04844,0.02857
16,17,29936.1,334.0,0.015130886,0.16640,0.38642,-0.01261,0.13005
17,18,30332.6,329.7,0.003603585,0.03911,0.03474,0.16671,0.10056
18,19,31120.8,321.3,0.002063559,0.02183,0.02790,0.10800,-0.09688
19,20,31580.4,316.7,0.005791379,0.06037,-0.13149,-0.20705,0.01463
