,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14401.6,694.4,0.000008099,0.00019,0.00929,0.00756,-0.00646
1,2,20701.2,483.1,0.000005820,0.00009,0.00159,-0.00790,0.00525
2,3,25276.8,395.6,0.000661732,0.00862,-0.02118,0.07151,0.05528
3,4,28199.5,354.6,0.013622959,0.15904,0.17391,-0.35769,0.02915
4,5,28816.3,347.0,0.000010342,0.00012,-0.00544,-0.00279,-0.00899
5,6,30073.9,332.5,0.000097833,0.00107,-0.00734,-0.03096,0.00764
6,7,30716.3,325.6,0.072639772,0.77854,0.37030,-0.71039,0.36982
7,8,33210.3,301.1,0.001603113,0.01589,-0.09963,-0.07405,0.02195
8,9,34007.4,294.1,0.000470718,0.00456,0.05398,0.03633,0.01798
9,10,36879.2,271.2,0.020148917,0.17986,0.11999,-0.16225,0.37302
10,11,37444.1,267.1,0.026928528,0.23676,0.15423,-0.33894,-0.31319
11,12,38053.2,262.8,0.001281034,0.01108,-0.04804,0.05501,0.07582
12,13,38195.7,261.8,0.006041574,0.05207,0.01050,0.16024,0.16212
13,14,39224.6,254.9,0.000055726,0.00047,0.01699,0.01335,0.00093
14,15,39344.6,254.2,0.004230414,0.03540,0.18039,0.05238,0.01058
15,16,40418.7,247.4,0.000969317,0.00790,-0.07912,-0.03946,0.00888
16,17,41079.4,243.4,0.000010528,0.00008,-0.00899,0.00180,0.00062
17,18,42602.1,234.7,0.011447293,0.08846,0.11932,-0.17470,0.20905
18,19,42881.8,233.2,0.000075027,0.00058,-0.01173,-0.01957,0.00744
19,20,42928.7,232.9,0.000851860,0.00653,-0.07959,0.01407,-0.00024
