,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10609.2,942.6,0.000566467,0.01758,0.05543,-0.11002,0.04898
1,2,19688.0,507.9,0.013765833,0.23018,0.33217,-0.33010,-0.10432
2,3,19771.1,505.8,0.000224923,0.00375,0.00541,-0.06096,0.00027
3,4,24220.1,412.9,0.001699840,0.02311,0.11714,-0.04448,-0.08605
4,5,26466.5,377.8,0.011023763,0.13712,-0.11475,0.21162,0.28137
5,6,28405.3,352.0,0.005816423,0.06741,0.17050,-0.04825,-0.18977
6,7,29116.9,343.4,0.064143409,0.72524,-0.25552,0.80295,-0.12336
7,8,32999.1,303.0,0.003938550,0.03929,0.07845,-0.18121,0.01735
8,9,35115.3,284.8,0.000998986,0.00937,0.01754,0.07699,-0.05594
9,10,35781.7,279.5,0.014207795,0.13072,-0.15047,0.19439,0.26513
10,11,35891.5,278.6,0.002357778,0.02163,-0.12025,-0.08013,0.02729
11,12,36649.1,272.9,0.004880167,0.04384,0.11935,-0.16845,-0.03489
12,13,37137.9,269.3,0.009630052,0.08537,0.10786,-0.26370,0.06476
13,14,37289.4,268.2,0.023731519,0.20952,0.01799,-0.39973,0.22228
14,15,38177.1,261.9,0.008150108,0.07028,0.17064,-0.01079,-0.20260
15,16,39738.6,251.6,0.020562025,0.17034,-0.02041,0.03747,0.41052
16,17,40742.3,245.4,0.001109837,0.00897,0.05716,0.07052,-0.02695
17,18,41807.2,239.2,0.185014093,1.45690,-0.25243,1.13575,-0.32134
18,19,42294.1,236.4,0.011685409,0.09096,0.01146,-0.27576,0.12158
19,20,42843.8,233.4,0.019891844,0.15285,-0.06504,0.28830,-0.25593
