,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8084.1,1237.0,0.000093767,0.00382,-0.04397,0.03008,0.03131
1,2,14179.0,705.3,0.015902415,0.36923,-0.45190,-0.31035,0.26210
2,3,14975.9,667.7,0.002055882,0.04519,-0.16442,-0.11917,0.06292
3,4,22714.5,440.2,0.049440737,0.71657,0.50251,0.61901,-0.28439
4,5,23595.5,423.8,0.001006386,0.01404,-0.10443,-0.03097,0.04666
5,6,25792.2,387.7,0.001821594,0.02325,0.13688,-0.06689,-0.00621
6,7,28066.9,356.3,0.003067108,0.03598,-0.16298,-0.08420,-0.04819
7,8,28481.7,351.1,0.000173789,0.00201,-0.02894,-0.03149,-0.01340
8,9,29535.7,338.6,0.098109423,1.09355,0.58749,0.76168,-0.41018
9,10,31866.2,313.8,0.036727443,0.37943,-0.30489,-0.45994,0.27374
10,11,32217.1,310.4,0.004134398,0.04225,0.11330,0.12941,-0.11254
11,12,32903.6,303.9,0.001422016,0.01423,0.10856,0.04901,0.00627
12,13,33587.9,297.7,0.003597809,0.03526,-0.08808,0.06654,-0.15191
13,14,34911.9,286.4,0.003786370,0.03570,-0.05006,0.15821,-0.09037
14,15,35536.8,281.4,0.004062559,0.03764,0.12725,0.14643,-0.00143
15,16,36481.7,274.1,0.008991111,0.08114,0.25024,0.04649,-0.12789
16,17,39151.9,255.4,0.033839285,0.28454,-0.37014,-0.31578,0.21867
17,18,39636.6,252.3,0.003959122,0.03288,-0.03605,-0.08642,-0.15529
18,19,40043.6,249.7,0.023218447,0.19089,0.15910,0.23051,-0.33532
19,20,41034.2,243.7,0.009082360,0.07287,-0.26788,-0.02271,-0.02428
