,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,12531.3,798.0,0.000003488,0.00009,0.00913,0.00197,0.00211
1,2,21854.3,457.6,0.000001719,0.00003,-0.00093,0.00396,0.00305
2,3,24020.2,416.3,0.153049821,2.09764,-0.79127,0.94736,0.75766
3,4,26965.7,370.8,0.011115675,0.13571,0.19089,-0.31211,-0.04310
4,5,29509.0,338.9,0.001110624,0.01239,0.03794,-0.05043,-0.09170
5,6,29562.3,338.3,0.000003217,0.00004,0.00436,0.00245,-0.00329
6,7,29635.8,337.4,0.000002069,0.00002,0.00247,-0.00306,-0.00274
7,8,29981.8,333.5,0.007436860,0.08166,0.16457,-0.19657,-0.12624
8,9,32670.3,306.1,0.000000360,0.00000,-0.00028,-0.00040,0.00184
9,10,33611.8,297.5,0.000378170,0.00370,-0.01405,0.02367,-0.05428
10,11,34541.0,289.5,0.000754566,0.00719,0.06089,0.03591,-0.04685
11,12,34706.0,288.1,0.026868685,0.25487,0.28720,-0.35440,-0.21630
12,13,35502.4,281.7,0.060794259,0.56374,-0.40223,0.60414,0.19227
13,14,35943.4,278.2,0.009775136,0.08953,-0.16116,0.14862,0.20365
14,15,36207.7,276.2,0.001984852,0.01805,-0.13086,-0.02410,0.01848
15,16,36217.5,276.1,0.028279232,0.25705,-0.13118,0.00946,0.48965
16,17,36927.3,270.8,0.008866436,0.07905,-0.07492,-0.02221,0.27007
17,18,37181.7,268.9,0.000724970,0.00642,-0.05853,-0.05412,0.00798
18,19,38738.8,258.1,0.000236084,0.00201,0.04241,0.00524,0.01342
19,20,38993.8,256.5,0.017227205,0.14544,-0.19657,0.32494,0.03485
