,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5473.9,1826.9,0.000349604,0.02103,0.10733,0.09674,-0.01210
1,2,8659.5,1154.8,0.000000913,0.00003,0.00054,0.00583,0.00063
2,3,14474.7,690.9,0.007306166,0.16617,-0.08978,-0.35199,-0.18496
3,4,20459.4,488.8,0.000000852,0.00001,0.00358,-0.00093,0.00018
4,5,23325.9,428.7,0.022313202,0.31492,0.23906,-0.28967,-0.41697
5,6,26088.2,383.3,0.000302580,0.00382,0.01326,0.02671,0.05412
6,7,27388.4,365.1,0.019466369,0.23399,0.02951,-0.46034,0.14561
7,8,27544.7,363.0,0.006096398,0.07286,0.24189,0.08559,-0.08382
8,9,30996.9,322.6,0.238969294,2.53805,-1.10536,-1.14695,0.02698
9,10,32266.3,309.9,0.000147075,0.00150,-0.01262,-0.03606,-0.00641
10,11,32836.6,304.5,0.000244479,0.00245,-0.04568,-0.00796,-0.01735
11,12,34807.0,287.3,0.026336598,0.24910,0.36516,0.33687,-0.04765
12,13,36404.9,274.7,0.003497094,0.03162,0.14365,0.10483,-0.00081
13,14,36581.4,273.4,0.001089809,0.00981,-0.06752,-0.07163,-0.01091
14,15,37756.5,264.9,0.001031397,0.00899,0.08234,0.00940,0.04609
15,16,40043.8,249.7,0.007079970,0.05821,-0.14643,-0.19132,-0.01270
16,17,40111.1,249.3,0.115113917,0.94480,-0.63983,-0.73002,-0.04992
17,18,40781.0,245.2,0.002760146,0.02228,-0.12220,-0.08065,-0.02907
18,19,41502.2,241.0,0.010706098,0.08492,-0.23982,-0.11180,0.12212
19,20,42517.4,235.2,0.000236007,0.00183,0.01607,0.03952,0.00265
