,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8051.0,1242.1,0.000171869,0.00703,-0.03120,0.07407,-0.02384
1,2,19796.3,505.1,0.028093575,0.46720,0.58168,-0.26027,0.24720
2,3,21003.3,476.1,0.013099300,0.20532,0.10452,-0.44067,-0.01452
3,4,22023.9,454.1,0.009670622,0.14456,-0.03865,-0.36867,-0.08451
4,5,23879.6,418.8,0.002858489,0.03941,-0.09020,0.14424,-0.10231
5,6,26201.5,381.7,0.007778323,0.09773,0.27675,-0.09116,0.11328
6,7,26972.7,370.7,0.006896142,0.08417,-0.03084,-0.23776,0.16337
7,8,28648.3,349.1,0.002442988,0.02807,0.13818,-0.08190,0.04766
8,9,29746.4,336.2,0.005803719,0.06423,-0.18901,0.16680,-0.02617
9,10,31500.8,317.5,0.010845243,0.11334,-0.11010,-0.31417,0.05020
10,11,32032.3,312.2,0.037869862,0.38921,-0.49557,0.26697,-0.26898
11,12,32955.2,303.4,0.006604886,0.06598,0.22699,-0.00532,0.12011
12,13,34314.9,291.4,0.002866787,0.02750,-0.02022,0.08673,-0.13990
13,14,35240.9,283.8,0.000181592,0.00170,-0.02283,0.02121,-0.02693
14,15,35700.8,280.1,0.001056106,0.00974,-0.04786,-0.04612,0.07294
15,16,36809.9,271.7,0.004877572,0.04362,0.02690,0.20280,-0.04210
16,17,37287.1,268.2,0.003608704,0.03186,-0.13278,0.08972,0.07863
17,18,37917.9,263.7,0.002174925,0.01888,-0.11126,-0.00370,0.08056
18,19,38459.2,260.0,0.000634818,0.00543,0.01370,0.06619,-0.02942
19,20,38992.8,256.5,0.002547673,0.02151,0.11556,-0.06733,-0.06019
