,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9404.9,1063.3,0.006655190,0.23296,-0.45435,0.10561,0.12400
1,2,13298.2,752.0,0.000027186,0.00067,-0.02555,0.00288,0.00344
2,3,15753.2,634.8,0.000238922,0.00499,-0.00986,-0.02799,-0.06413
3,4,18533.9,539.6,0.019380294,0.34425,-0.22040,0.25215,0.48176
4,5,19419.1,515.0,0.001202269,0.02038,-0.07929,-0.05326,-0.10610
5,6,19573.2,510.9,0.132349944,2.22606,-0.45205,-0.52475,-1.32149
6,7,23747.4,421.1,0.000110495,0.00153,-0.02736,-0.00500,-0.02753
7,8,26163.6,382.2,0.008156534,0.10263,-0.06599,-0.31335,-0.00937
8,9,27962.3,357.6,0.355170848,4.18158,-0.40402,-0.77498,-1.84872
9,10,31162.6,320.9,0.004660992,0.04924,-0.02354,-0.22054,-0.00684
10,11,33300.3,300.3,0.000219777,0.00217,-0.02875,0.00742,0.03593
11,12,33384.1,299.5,0.000010523,0.00010,0.00641,0.00745,-0.00268
12,13,35346.8,282.9,0.001003118,0.00934,0.04596,0.07084,-0.04703
13,14,36909.8,270.9,0.000192659,0.00172,-0.00107,0.01617,0.03816
14,15,37673.3,265.4,0.000229243,0.00200,-0.04194,-0.00865,-0.01302
15,16,38412.7,260.3,0.039003315,0.33427,-0.16928,-0.22350,-0.50563
16,17,38828.4,257.5,0.021003682,0.17808,-0.39700,0.11012,0.09135
17,18,38884.8,257.2,0.001956123,0.01656,-0.11323,0.03572,0.04964
18,19,39452.2,253.5,0.024913529,0.20789,-0.00921,-0.22279,-0.39771
19,20,40489.5,247.0,0.003870160,0.03147,-0.00094,0.07900,-0.15883
