,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,13666.4,731.7,0.000078209,0.00188,-0.02465,-0.02828,-0.02183
1,2,25337.0,394.7,0.011538241,0.14992,-0.30625,0.14973,0.18362
2,3,27545.0,363.0,0.028039193,0.33512,-0.11561,0.56078,-0.08531
3,4,29255.0,341.8,0.001453542,0.01636,-0.12442,0.01501,-0.02552
4,5,30541.3,327.4,0.006263825,0.06752,-0.25103,-0.01082,-0.06623
5,6,31290.9,319.6,0.015704166,0.16522,0.09189,0.35721,0.17082
6,7,32388.2,308.8,0.065470434,0.66548,0.21709,-0.76914,-0.16362
7,8,35276.6,283.5,0.064522282,0.60214,-0.23755,0.73268,-0.09434
8,9,35620.2,280.7,0.020779549,0.19205,-0.29865,0.31946,-0.02836
9,10,36343.4,275.2,0.000561310,0.00508,-0.00521,-0.02349,0.06712
10,11,36912.2,270.9,0.012258057,0.10933,-0.15453,0.28651,0.05798
11,12,38035.1,262.9,0.004988508,0.04318,0.06786,0.18589,0.06339
12,13,38925.8,256.9,0.024155433,0.20429,-0.18802,0.40798,0.04994
13,14,40646.9,246.0,0.001043847,0.00845,-0.06763,0.01483,0.06050
14,15,41337.9,241.9,0.005775042,0.04599,-0.09960,0.17544,0.07274
15,16,42180.0,237.1,0.000466137,0.00364,-0.01175,-0.05226,-0.02773
16,17,42237.2,236.8,0.000282581,0.00220,-0.03259,-0.02825,0.01851
17,18,43663.4,229.0,0.009145935,0.06896,0.23553,0.01633,-0.11497
18,19,44333.4,225.6,0.004619909,0.03431,-0.02768,0.18142,-0.02505
19,20,45245.0,221.0,0.002161079,0.01572,0.00368,0.12524,0.00518
