,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7267.7,1376.0,0.000008329,0.00038,0.00532,0.00941,0.01614
1,2,12815.1,780.3,0.001848238,0.04748,-0.00515,-0.08474,-0.20068
2,3,19432.3,514.6,0.000581624,0.00985,-0.01936,0.09018,-0.03669
3,4,20280.0,493.1,0.023857075,0.38728,-0.05505,0.57101,-0.24124
4,5,26426.0,378.4,0.000419924,0.00523,0.01101,0.06278,-0.03418
5,6,27441.5,364.4,0.004873995,0.05847,0.24139,0.01417,0.00219
6,7,28078.5,356.1,0.000218657,0.00256,-0.02133,-0.04173,0.01915
7,8,29013.5,344.7,0.001694272,0.01922,-0.11285,-0.04716,0.06531
8,9,30229.9,330.8,0.005483211,0.05971,-0.10518,-0.18971,0.11251
9,10,31305.2,319.4,0.006032435,0.06344,0.12919,-0.20308,0.07420
10,11,31537.9,317.1,0.000431023,0.00450,0.05817,-0.03337,-0.00136
11,12,32040.0,312.1,0.000515934,0.00530,0.07119,-0.01232,0.00900
12,13,33821.7,295.7,0.006704545,0.06526,-0.14641,-0.19085,0.08604
13,14,34390.7,290.8,0.002305327,0.02207,0.03569,-0.14207,0.02472
14,15,35064.2,285.2,0.037777240,0.35468,0.04425,-0.54528,0.23535
15,16,35285.3,283.4,0.161759097,1.50921,0.01592,1.12506,-0.49315
16,17,35842.3,279.0,0.271971602,2.49807,0.33459,-1.43344,0.57563
17,18,36580.3,273.4,0.033594058,0.30234,-0.00511,-0.50141,0.22561
18,19,38934.7,256.8,0.001115372,0.00943,0.06756,-0.04949,0.04917
19,20,38999.2,256.4,0.004337571,0.03662,0.11334,0.13681,-0.07109
