,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7109.1,1406.6,0.001695091,0.07850,0.18121,0.13229,-0.16781
1,2,13839.8,722.6,0.013675037,0.32529,-0.30155,0.42523,0.23139
2,3,19305.4,518.0,0.000011776,0.00020,0.01050,-0.00815,0.00492
3,4,20901.1,478.4,0.002856038,0.04499,0.00255,-0.17747,0.11612
4,5,21489.6,465.3,0.005526932,0.08467,0.13880,0.17445,-0.18701
5,6,21961.7,455.3,0.017302906,0.25938,-0.44855,0.08320,0.22640
6,7,22463.3,445.2,0.006290560,0.09219,0.24175,0.18098,-0.03150
7,8,25490.2,392.3,0.000059025,0.00076,-0.02006,-0.00045,-0.01896
8,9,27105.2,368.9,0.000033680,0.00041,-0.00987,0.00457,-0.01705
9,10,27642.2,361.8,0.470705020,5.60598,1.61094,-1.13200,-1.31507
10,11,29753.0,336.1,0.000008570,0.00009,-0.00593,0.00428,0.00643
11,12,31063.8,321.9,0.027024638,0.28640,0.29124,0.38349,-0.23349
12,13,32263.2,310.0,0.000009696,0.00010,0.00571,0.00102,-0.00808
13,14,33105.5,302.1,0.000390060,0.00388,-0.04089,0.00393,-0.04681
14,15,34009.8,294.0,0.000393114,0.00381,-0.04632,0.01888,0.03610
15,16,34448.7,290.3,0.000962622,0.00920,0.04364,0.00283,0.08536
16,17,34610.4,288.9,0.001751089,0.01666,-0.07709,-0.10234,0.01549
17,18,34918.1,286.4,0.005813890,0.05481,-0.19333,0.06777,0.11334
18,19,35146.9,284.5,0.004525088,0.04239,-0.14211,0.05519,0.13836
19,20,36574.5,273.4,0.000844016,0.00760,-0.03546,-0.07962,0.00019
