,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6326.8,1580.6,0.000305876,0.01592,-0.07553,-0.09315,-0.03917
1,2,8548.0,1169.9,0.000012070,0.00046,-0.01480,-0.01563,-0.00121
2,3,15479.7,646.0,0.010674815,0.22702,0.32365,0.31477,0.15230
3,4,16001.9,624.9,0.000376560,0.00775,-0.05084,0.05840,-0.04185
4,5,17643.1,566.8,0.006664280,0.12435,-0.02543,0.34202,-0.08201
5,6,17902.1,558.6,0.004258372,0.07831,-0.16073,-0.18866,-0.12993
6,7,20086.5,497.8,0.009292222,0.15230,-0.23563,-0.30669,-0.05209
7,8,20462.2,488.7,0.098762782,1.58897,0.81935,0.86254,0.41673
8,9,21246.5,470.7,0.024539489,0.38024,-0.50560,-0.35298,-0.00181
9,10,23220.3,430.7,0.007762562,0.11006,-0.31885,-0.03579,-0.08432
10,11,26623.8,375.6,0.001375047,0.01700,0.09860,0.08509,0.00635
11,12,28717.5,348.2,0.004539299,0.05204,0.18483,0.13342,0.00875
12,13,29082.7,343.8,0.236502209,2.67717,1.28418,1.01357,0.02672
13,14,29302.5,341.3,0.017785800,0.19982,0.32182,0.31020,0.00567
14,15,32410.9,308.5,0.000069332,0.00070,0.01626,-0.01891,-0.00908
15,16,32644.1,306.3,0.000150510,0.00152,0.02612,-0.02885,-0.00185
16,17,32719.5,305.6,0.000603160,0.00607,0.05346,0.02567,-0.05051
17,18,34478.8,290.0,0.040693442,0.38855,-0.47665,-0.37768,-0.13682
18,19,34974.2,285.9,0.000185389,0.00175,0.02530,0.03242,-0.00736
19,20,35268.2,283.5,0.001114705,0.01041,-0.05260,0.04758,0.07331
