,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7814.1,1279.7,0.000076445,0.00322,-0.03301,0.04614,0.00153
1,2,13554.2,737.8,0.000583446,0.01417,0.01676,-0.11786,0.00051
2,3,18805.4,531.8,0.015352834,0.26877,0.35797,-0.37137,0.05206
3,4,19608.9,510.0,0.001943946,0.03264,-0.11699,0.02201,-0.13589
4,5,22606.5,442.4,0.007169033,0.10440,-0.15192,-0.14976,0.24268
5,6,26499.7,377.4,0.019920586,0.24748,0.20569,-0.41652,-0.17799
6,7,27715.1,360.8,0.000206714,0.00246,0.01395,-0.01957,0.04333
7,8,27821.4,359.4,0.000134280,0.00159,-0.00930,0.02686,-0.02795
8,9,29108.9,343.5,0.426191865,4.82009,1.53099,-1.49762,0.48300
9,10,29546.5,338.4,0.000128461,0.00143,-0.02358,0.02683,0.01247
10,11,30269.2,330.4,0.002458149,0.02674,-0.00246,0.13598,-0.09076
11,12,30826.9,324.4,0.012065778,0.12886,0.07871,-0.30468,0.17272
12,13,32779.0,305.1,0.000942303,0.00946,-0.06622,0.03995,-0.05901
13,14,33082.5,302.3,0.001881311,0.01872,-0.08556,0.03472,-0.10097
14,15,33198.0,301.2,0.003346891,0.03319,0.10135,-0.06296,0.13767
15,16,34251.8,292.0,0.009367607,0.09004,0.24738,-0.11375,-0.12610
16,17,34482.9,290.0,0.031184084,0.29772,-0.34527,0.40090,-0.13335
17,18,34831.0,287.1,0.041172618,0.38915,0.18374,-0.51654,0.29762
18,19,35047.6,285.3,0.069103656,0.64911,0.50401,-0.62587,-0.05807
19,20,36773.6,271.9,0.003008831,0.02694,-0.01399,-0.06576,0.14972
