,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8485.0,1178.5,0.005003062,0.19411,-0.26474,-0.34996,-0.03946
1,2,14601.4,684.9,0.001177588,0.02655,-0.13631,-0.08918,-0.00425
2,3,16562.0,603.8,0.000030725,0.00061,-0.01704,0.01039,0.01457
3,4,19405.3,515.3,0.100576235,1.70628,-1.06137,0.28842,0.70469
4,5,19498.9,512.9,0.088796449,1.49921,0.73427,-0.67183,-0.71323
5,6,20154.9,496.2,0.000023260,0.00038,0.01742,-0.00412,0.00772
6,7,24935.2,401.0,0.009909870,0.13084,0.14415,-0.11268,0.31203
7,8,27944.4,357.9,0.421524767,4.96596,-1.65280,0.83806,1.23769
8,9,29810.3,335.5,0.001778284,0.01964,0.07348,0.02259,0.11717
9,10,31831.6,314.2,0.000465916,0.00482,0.05186,-0.03627,0.02852
10,11,33173.3,301.4,0.000405303,0.00402,-0.06312,-0.00074,-0.00610
11,12,33375.9,299.6,0.000879827,0.00868,-0.02328,0.05563,-0.07100
12,13,35415.3,282.4,0.001482619,0.01378,-0.08191,-0.06860,0.04865
13,14,36529.9,273.7,0.000823228,0.00742,-0.08057,0.03040,-0.00193
14,15,37060.8,269.8,0.000275673,0.00245,0.04328,-0.01995,-0.01334
15,16,37941.3,263.6,0.002692834,0.02337,0.05611,-0.14084,0.01949
16,17,38427.9,260.2,0.030729030,0.26326,0.35148,-0.24479,-0.28248
17,18,38640.7,258.8,0.014717995,0.12539,0.23933,0.26092,0.00589
18,19,38832.9,257.5,0.000584905,0.00496,0.02609,0.02714,0.05951
19,20,39101.5,255.7,0.006559795,0.05523,-0.11746,0.06656,0.19236
