,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9000.6,1111.0,0.003378589,0.12358,-0.20509,0.01157,0.28527
1,2,12111.3,825.7,0.003671291,0.09979,0.05405,0.28141,-0.13296
2,3,15906.5,628.7,0.000459971,0.00952,0.06688,-0.03813,0.05994
3,4,17963.2,556.7,0.021035465,0.38552,-0.44672,-0.04117,0.42926
4,5,20913.6,478.2,0.050048800,0.78785,0.40058,0.09781,-0.78601
5,6,25260.1,395.9,0.000143551,0.00187,-0.00357,-0.01608,-0.03999
6,7,25478.8,392.5,0.000059476,0.00077,-0.01420,-0.00739,0.02264
7,8,27400.4,365.0,0.000016515,0.00020,0.01017,-0.00737,0.00638
8,9,29146.2,343.1,0.000319599,0.00361,0.01949,-0.05648,-0.00636
9,10,30251.5,330.6,0.313767570,3.41458,-1.04312,0.80819,1.29357
10,11,31153.0,321.0,0.013719407,0.14498,-0.13096,-0.35633,0.02928
11,12,31491.0,317.6,0.004039904,0.04223,0.17567,-0.07479,0.07603
12,13,32102.3,311.5,0.000253994,0.00260,-0.01039,-0.03324,-0.03731
13,14,32120.7,311.3,0.003269804,0.03351,-0.02949,0.15645,0.09036
14,15,32354.0,309.1,0.005565926,0.05664,-0.14773,0.09746,0.15909
15,16,32487.1,307.8,0.000422477,0.00428,0.00069,-0.02642,0.05986
16,17,34467.6,290.1,0.000506656,0.00484,-0.01232,-0.00854,0.06793
17,18,34978.6,285.9,0.004169157,0.03924,0.16287,-0.03141,-0.10829
18,19,35680.8,280.3,0.000370832,0.00342,-0.04102,0.00284,0.04160
19,20,36150.8,276.6,0.000408868,0.00372,-0.05318,-0.02992,0.00024
