,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8125.4,1230.7,0.000316131,0.01281,0.07932,0.07042,-0.03946
1,2,19231.0,520.0,0.019874624,0.34023,0.32183,0.10993,0.47389
2,3,22077.8,452.9,0.000564389,0.00842,0.01516,-0.00226,0.09045
3,4,23553.7,424.6,0.014307256,0.19997,0.10293,0.32988,-0.28383
4,5,24351.9,410.6,0.002225304,0.03008,0.09216,0.04428,0.14011
5,6,26904.6,371.7,0.002866157,0.03507,0.13122,0.08304,0.10468
6,7,28265.3,353.8,0.003115207,0.03628,-0.09786,-0.12577,0.10435
7,8,28718.5,348.2,0.000184317,0.00211,-0.03624,-0.01793,-0.02186
8,9,29445.4,339.6,0.001875375,0.02097,-0.05185,-0.10450,0.08578
9,10,30722.0,325.5,0.002992669,0.03207,-0.04508,-0.06522,-0.16057
10,11,32599.0,306.8,0.038723064,0.39106,-0.44928,-0.35182,-0.25579
11,12,32863.8,304.3,0.003207468,0.03213,0.14765,0.01700,0.10021
12,13,33049.6,302.6,0.012094940,0.12048,0.03166,0.15907,0.30688
13,14,35063.5,285.2,0.001552287,0.01457,-0.06532,0.03988,0.09337
14,15,35570.7,281.1,0.000743370,0.00688,-0.08036,-0.00479,0.01997
15,16,35924.6,278.4,0.014554109,0.13337,-0.05219,0.15232,0.32780
16,17,36220.8,276.1,0.006989290,0.06353,0.04201,-0.02851,0.24688
17,18,36964.8,270.5,0.000670008,0.00597,-0.06162,-0.04469,0.01314
18,19,37919.8,263.7,0.003199838,0.02778,0.09929,-0.02599,-0.13132
19,20,38430.5,260.2,0.001189432,0.01019,-0.04188,-0.08998,-0.01840
