,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,2545.3,3928.8,0.000421270,0.05449,-0.02716,0.23040,0.02576
1,2,6508.3,1536.5,0.015135589,0.76561,0.14361,0.85070,0.14591
2,3,8300.3,1204.8,0.005395677,0.21401,0.19986,0.38911,-0.15051
3,4,10012.5,998.7,0.001524392,0.05012,0.13422,0.17759,-0.02380
4,5,11608.9,861.4,0.000458022,0.01299,0.02652,0.10227,0.04273
5,6,12290.5,813.6,0.001188013,0.03182,-0.15578,-0.06612,0.05641
6,7,14698.8,680.3,0.091500835,2.04937,1.30113,-0.44306,0.40017
7,8,16194.6,617.5,0.052413104,1.06548,-0.90337,0.27491,-0.41692
8,9,16416.3,609.1,0.014922690,0.29926,-0.50728,0.20459,-0.00844
9,10,17621.7,567.5,0.063614640,1.18846,-1.01618,0.24501,0.30954
10,11,18550.3,539.1,0.104997119,1.86338,-1.33665,0.23065,0.15345
11,12,19363.3,516.4,0.000785117,0.01335,0.06854,-0.02232,-0.09029
12,13,21120.9,473.5,0.001721980,0.02684,-0.08583,-0.05012,-0.13024
13,14,25774.1,388.0,0.005271213,0.06733,-0.10321,-0.23799,-0.00620
14,15,28711.8,348.3,0.003266555,0.03745,-0.06190,-0.18326,0.00607
15,16,29274.0,341.6,0.003123187,0.03512,-0.03693,-0.09281,-0.15857
16,17,29523.7,338.7,0.025485495,0.28418,-0.28799,0.05746,-0.44491
17,18,30616.0,326.6,0.000030994,0.00033,0.00689,-0.01659,-0.00327
18,19,31044.8,322.1,0.000991329,0.01051,-0.02159,-0.09949,-0.01221
19,20,31430.8,318.2,0.001366475,0.01431,-0.07765,0.09096,-0.00287
