,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6108.3,1637.1,0.001871382,0.10086,0.11670,-0.28665,0.07124
1,2,12087.2,827.3,0.000106117,0.00289,-0.03600,-0.03955,0.00548
2,3,19207.8,520.6,0.000027788,0.00048,-0.01822,0.00679,0.00990
3,4,22316.9,448.1,0.003725171,0.05495,-0.02995,0.04221,0.22864
4,5,23761.1,420.9,0.003740745,0.05183,0.22374,0.03824,0.01755
5,6,26795.8,373.2,0.003242978,0.03984,-0.00004,0.03448,0.19661
6,7,30134.6,331.8,0.004651670,0.05082,-0.12481,0.17953,-0.05487
7,8,30162.7,331.5,0.004704893,0.05135,0.14842,-0.16634,0.04067
8,9,30668.2,326.1,0.000409903,0.00440,-0.05345,0.00578,0.03885
9,10,32288.0,309.7,0.033689165,0.34350,0.58605,0.00628,-0.00124
10,11,32655.7,306.2,0.482959506,4.86886,2.18176,0.10240,0.31351
11,12,35880.8,278.7,0.022814791,0.20933,0.43782,0.02907,0.12960
12,13,36616.1,273.1,0.032805255,0.29495,0.54014,-0.01323,0.05500
13,14,36827.0,271.5,0.000219449,0.00196,-0.04422,0.00250,0.00069
14,15,38494.5,259.8,0.000157594,0.00135,0.00347,0.01559,-0.03305
15,16,39419.2,253.7,0.000636528,0.00532,-0.05170,0.05100,0.00645
16,17,41855.2,238.9,0.009620675,0.07567,-0.26591,-0.01200,-0.06942
17,18,41954.6,238.4,0.042436142,0.33299,-0.56986,-0.05956,-0.06854
18,19,42856.0,233.3,0.000202034,0.00155,0.00471,0.01218,0.03717
19,20,43345.0,230.7,0.000787269,0.00598,-0.01822,0.04766,0.05810
