,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9158.9,1091.8,0.014200662,0.51044,0.40346,0.54910,0.21482
1,2,17651.0,566.5,0.002253372,0.04203,0.00926,0.07038,-0.19233
2,3,17876.0,559.4,0.000274675,0.00506,-0.06176,0.02645,0.02334
3,4,23448.4,426.5,0.000007676,0.00011,-0.00950,0.00406,0.00101
4,5,25139.4,397.8,0.000012592,0.00016,0.00680,0.00287,-0.01050
5,6,25993.4,384.7,0.001248883,0.01582,-0.00161,-0.05139,0.11478
6,7,26642.4,375.3,0.000525183,0.00649,0.01457,0.07414,0.02794
7,8,28819.5,347.0,0.000009772,0.00011,0.00457,0.00705,-0.00640
8,9,30818.5,324.5,0.006191546,0.06614,0.04116,0.09502,-0.23541
9,10,33253.9,300.7,0.007040143,0.06970,0.17664,0.13721,0.14024
10,11,34073.7,293.5,0.004507559,0.04355,-0.13051,-0.14373,0.07655
11,12,34771.7,287.6,0.001940470,0.01837,0.06561,0.05357,0.10582
12,13,36360.7,275.0,0.000139889,0.00127,-0.01508,-0.03217,0.00213
13,14,36783.8,271.9,0.008856326,0.07926,-0.23831,-0.13650,-0.06197
14,15,39229.8,254.9,0.008673768,0.07279,0.22404,-0.14857,-0.02282
15,16,39440.2,253.5,0.001692106,0.01412,0.08719,-0.07876,-0.01783
16,17,39552.9,252.8,0.000027623,0.00023,0.00127,0.00254,-0.01490
17,18,40324.9,248.0,0.000465373,0.00380,0.03665,-0.04865,-0.00942
18,19,40546.0,246.6,0.000203996,0.00166,-0.00923,0.00534,-0.03928
19,20,40928.1,244.3,0.000145252,0.00117,-0.02058,-0.01070,0.02511
