,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8090.2,1236.1,0.000568166,0.02312,-0.10460,0.03417,-0.10494
1,2,12375.2,808.1,0.000998785,0.02657,0.07307,-0.11856,0.08471
2,3,14903.6,671.0,0.000889864,0.01966,-0.09757,-0.05997,-0.08088
3,4,22314.5,448.1,0.002552264,0.03765,-0.06441,0.04943,0.17625
4,5,23289.3,429.4,0.188006539,2.65762,-1.12121,-0.60587,-1.01657
5,6,26393.6,378.9,0.116940645,1.45862,-0.83059,-0.34024,-0.80807
6,7,27022.3,370.1,0.000064564,0.00079,0.01761,-0.02110,-0.00561
7,8,27974.7,357.5,0.007749990,0.09120,-0.28851,0.08407,-0.02999
8,9,30296.2,330.1,0.011157529,0.12124,-0.05910,-0.32603,0.10704
9,10,31029.1,322.3,0.000719433,0.00763,-0.01112,-0.07589,0.04183
10,11,32890.0,304.0,0.023244831,0.23267,0.11189,0.44047,0.16168
11,12,33445.3,299.0,0.001963172,0.01932,-0.06676,-0.10787,0.05685
12,13,33678.3,296.9,0.000138163,0.00135,0.00057,-0.02072,-0.03035
13,14,34346.5,291.2,0.000643601,0.00617,0.00965,0.07782,0.00443
14,15,35472.8,281.9,0.000173904,0.00161,0.02347,-0.00519,-0.03219
15,16,35531.6,281.4,0.000001783,0.00002,-0.00359,0.00174,-0.00079
16,17,36289.7,275.6,0.000043510,0.00039,0.00411,0.01777,-0.00788
17,18,38064.7,262.7,0.003063575,0.02650,0.08341,0.08943,0.10743
18,19,38448.8,260.1,0.111540058,0.95504,-0.14464,0.93974,-0.22584
19,20,39106.7,255.7,0.016325882,0.13744,0.11449,0.34597,-0.06807
