,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14217.2,703.4,0.000032775,0.00076,0.01358,0.02236,-0.00863
1,2,20168.6,495.8,0.000110725,0.00181,-0.03401,-0.02514,-0.00433
2,3,20743.0,482.1,0.002133082,0.03385,-0.11427,-0.13319,0.05528
3,4,25421.1,393.4,0.000810697,0.01050,0.01907,-0.02844,-0.09657
4,5,27041.9,369.8,0.000676677,0.00824,-0.05801,-0.06085,0.03420
5,6,27891.1,358.5,0.000421493,0.00498,0.00987,0.06349,-0.02911
6,7,28507.5,350.8,0.007823628,0.09035,-0.08453,0.00267,-0.28844
7,8,30459.4,328.3,0.000442260,0.00478,0.03301,0.02704,0.05440
8,9,30861.8,324.0,0.059874440,0.63870,0.36191,-0.26442,0.66167
9,10,33292.0,300.4,0.000014882,0.00015,-0.00971,-0.00727,0.00031
10,11,33598.0,297.6,0.001615810,0.01583,0.09430,0.08330,0.00143
11,12,34745.5,287.8,0.000226414,0.00215,-0.00631,0.02850,-0.03596
12,13,36082.9,277.1,0.003696385,0.03372,-0.01493,-0.15135,0.10293
13,14,36688.1,272.6,0.017064649,0.15313,-0.29691,0.25006,-0.04940
14,15,37010.3,270.2,0.001277396,0.01136,-0.01564,-0.09370,-0.04835
15,16,37175.5,269.0,0.012663531,0.11214,-0.07868,0.06782,0.31836
16,17,37457.2,267.0,0.010934004,0.09610,0.02833,-0.17338,-0.25541
17,18,38388.3,260.5,0.000410615,0.00352,-0.04549,0.02258,0.03070
18,19,38495.7,259.8,0.000672455,0.00575,0.05079,0.02569,-0.05011
19,20,38868.5,257.3,0.000098170,0.00083,-0.02614,-0.00731,0.00974
