,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9855.8,1014.6,0.000042834,0.00143,-0.01521,-0.00865,-0.03353
1,2,23265.8,429.8,0.000521417,0.00738,0.07176,0.04612,-0.01008
2,3,27982.9,357.4,0.005375986,0.06325,-0.20302,0.13026,-0.07115
3,4,29152.5,343.0,0.007917116,0.08941,0.21706,0.00779,-0.20550
4,5,30441.3,328.5,0.022535745,0.24372,-0.23957,0.34934,0.25354
5,6,32091.9,311.6,0.004440327,0.04555,-0.04843,0.15904,0.13383
6,7,34592.3,289.1,0.012347393,0.11751,0.10760,0.20686,-0.25128
7,8,35511.3,281.6,0.018113907,0.16793,-0.03351,-0.39065,0.11914
8,9,36150.2,276.6,0.001763104,0.01606,0.09777,0.01522,0.07915
9,10,37022.4,270.1,0.001126424,0.01002,0.00586,-0.09898,-0.01360
10,11,38101.7,262.5,0.000944012,0.00816,-0.01215,0.01297,0.08855
11,12,39282.8,254.6,0.010986648,0.09207,0.09169,0.12829,-0.25925
12,13,40425.7,247.4,0.008553330,0.06966,0.00600,0.26367,0.00974
13,14,41550.4,240.7,0.019370188,0.15347,-0.01440,-0.14016,0.36554
14,15,42638.0,234.5,0.023094222,0.17831,-0.25609,0.01648,0.33535
15,16,43182.0,231.6,0.132760143,1.01214,0.56437,0.23829,-0.79802
16,17,44579.2,224.3,0.000340181,0.00251,-0.01712,-0.00914,0.04621
17,18,44717.2,223.6,0.030921075,0.22764,-0.29703,-0.02197,0.37274
18,19,45079.4,221.8,0.001173467,0.00857,0.00591,-0.07278,0.05691
19,20,45952.3,217.6,0.002568612,0.01840,-0.08744,-0.10332,0.00905
