,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10283.1,972.5,0.023769863,0.76099,0.84939,-0.00007,-0.19879
1,2,13303.8,751.7,0.003216238,0.07959,0.24088,0.09515,0.11186
2,3,15741.2,635.3,0.002899927,0.06065,-0.15406,-0.08360,0.17299
3,4,16299.1,613.5,0.036073108,0.72861,0.81688,-0.06013,-0.24020
4,5,17660.0,566.3,0.005118830,0.09542,0.26207,0.16349,-0.00365
5,6,18481.7,541.1,0.012380039,0.22052,0.43812,-0.11353,-0.12525
6,7,18864.8,530.1,0.000279647,0.00488,0.05084,-0.04591,-0.01368
7,8,19187.9,521.2,0.107141347,1.83825,-1.28404,0.11858,0.41883
8,9,20383.3,490.6,0.003245136,0.05241,0.17190,-0.10960,-0.10417
9,10,21993.4,454.7,0.003322305,0.04973,0.21326,0.06352,-0.01469
10,11,25100.1,398.4,0.200991525,2.63620,1.62102,-0.08938,-0.02269
11,12,27639.7,361.8,0.014079254,0.16770,0.04084,-0.40430,0.05065
12,13,32600.7,306.7,0.003009734,0.03039,-0.07642,-0.06108,-0.14430
13,14,33069.4,302.4,0.010689294,0.10641,-0.25932,0.01526,0.19732
14,15,33321.4,300.1,0.010832482,0.10702,-0.24537,0.00914,0.21618
15,16,34123.5,293.1,0.001495786,0.01443,-0.10536,0.04559,-0.03538
16,17,34718.6,288.0,0.002505613,0.02376,-0.08596,-0.12783,-0.00539
17,18,35437.4,282.2,0.000100985,0.00094,0.01467,-0.00062,0.02688
18,19,35711.4,280.0,0.001328512,0.01225,0.07025,-0.07939,-0.03177
19,20,36033.0,277.5,0.023017587,0.21030,0.37474,-0.05799,-0.25788
