,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,5579.0,1792.4,0.000343024,0.02024,-0.03286,0.07630,-0.11550
1,2,9816.9,1018.7,0.000001512,0.00005,-0.00103,-0.00482,0.00514
2,3,15164.2,659.4,0.009639307,0.20927,-0.11532,-0.41302,0.15933
3,4,18013.9,555.1,0.023361500,0.42694,-0.64029,0.04274,-0.12306
4,5,20950.6,477.3,0.000120767,0.00190,0.01606,0.03572,-0.01908
5,6,22366.2,447.1,0.014059242,0.20694,0.37000,0.16900,0.20366
6,7,24379.0,410.2,0.021355040,0.28838,0.02867,-0.53420,0.04677
7,8,30729.0,325.4,0.108601872,1.16349,0.27499,-0.54129,0.89156
8,9,30957.2,323.0,0.177414241,1.88670,0.19691,-0.66188,1.18736
9,10,34114.2,293.1,0.000567501,0.00548,0.03383,-0.04382,0.04910
10,11,34708.8,288.1,0.000443953,0.00421,0.00992,-0.01439,0.06249
11,12,36498.6,274.0,0.004596205,0.04146,0.02708,-0.11261,0.16746
12,13,37111.1,269.5,0.000755117,0.00670,-0.02481,0.04692,-0.06230
13,14,37373.4,267.6,0.002603244,0.02293,0.12324,-0.06917,0.05439
14,15,37940.3,263.6,0.001430747,0.01241,0.10347,-0.02900,0.02944
15,16,39601.1,252.5,0.014532587,0.12081,0.11860,-0.20595,0.25364
16,17,40139.8,249.1,0.106750163,0.87553,0.22953,-0.51127,0.74930
17,18,40719.1,245.6,0.002074059,0.01677,-0.04988,0.07150,-0.09575
18,19,40887.0,244.6,0.001300514,0.01047,-0.00566,0.05342,-0.08709
19,20,41645.8,240.1,0.016469029,0.13019,0.13933,-0.02045,0.33220
