,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8389.8,1191.9,0.001592847,0.06250,-0.18897,0.11799,0.11345
1,2,11453.5,873.1,0.008236658,0.23675,0.35016,-0.21545,-0.26022
2,3,12352.1,809.6,0.003152336,0.08402,-0.16517,0.19170,-0.14137
3,4,16556.4,604.0,0.020355058,0.40474,0.09394,0.15551,-0.60970
4,5,17137.5,583.5,0.002992779,0.05749,0.17833,0.00622,-0.16016
5,6,17632.1,567.1,0.000610096,0.01139,0.09405,-0.04495,-0.02294
6,7,18500.6,540.5,0.016588114,0.29518,0.24861,-0.33551,0.34757
7,8,21477.4,465.6,0.001618105,0.02480,0.11102,-0.04801,-0.10086
8,9,23405.6,427.2,0.003929478,0.05527,-0.07454,-0.08181,0.20742
9,10,25812.0,387.4,0.028835163,0.36777,-0.27697,0.08560,0.53266
10,11,26283.0,380.5,0.172489765,2.16055,-0.16983,-0.50932,1.36832
11,12,27107.2,368.9,0.003313212,0.04024,-0.14902,-0.06694,-0.11641
12,13,27778.6,360.0,0.369152586,4.37492,0.19871,0.68195,-1.96733
13,14,29709.3,336.6,0.016387663,0.18159,0.03173,-0.13851,0.40175
14,15,30319.2,329.8,0.000004491,0.00005,-0.00437,-0.00116,0.00532
15,16,30582.1,327.0,0.000497078,0.00535,0.01653,0.00732,-0.07088
16,17,31473.6,317.7,0.000763364,0.00798,0.07112,0.05124,-0.01737
17,18,31912.2,313.4,0.002297434,0.02370,0.02144,0.03559,-0.14824
18,19,32642.3,306.4,0.000044754,0.00045,0.00660,0.00271,-0.02001
19,20,33050.1,302.6,0.001280251,0.01275,-0.08186,0.07115,-0.03146
