,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6307.3,1585.5,0.001232308,0.06432,0.00140,0.24661,0.05919
1,2,10316.4,969.3,0.012397343,0.39562,-0.00137,-0.60401,-0.17546
2,3,11758.2,850.5,0.032539912,0.91107,0.12045,-0.91977,-0.22489
3,4,21900.5,456.6,0.006920878,0.10404,-0.30028,-0.11486,-0.02592
4,5,22093.8,452.6,0.013285948,0.19797,0.28776,0.33659,0.04329
5,6,25162.6,397.4,0.001968669,0.02576,-0.09463,-0.12755,0.02308
6,7,26564.9,376.4,0.016473300,0.20415,-0.10002,-0.43983,-0.02633
7,8,27416.7,364.7,0.002928982,0.03517,0.14407,0.12000,-0.00357
8,9,27454.2,364.2,0.008139863,0.09761,0.20189,0.23692,0.02681
9,10,27838.5,359.2,0.012450778,0.14724,0.15242,-0.34115,0.08731
10,11,28093.9,355.9,0.016783947,0.19668,-0.19876,0.39496,-0.03431
11,12,28839.6,346.7,0.011169994,0.12751,-0.15813,0.31996,0.01129
12,13,29214.0,342.3,0.012210869,0.13760,0.24182,0.27954,0.03142
13,14,29628.3,337.5,0.002450171,0.02722,0.08863,-0.13899,-0.00715
14,15,30088.0,332.4,0.008259053,0.09037,-0.09766,0.24675,-0.14123
15,16,30628.1,326.5,0.001147998,0.01234,0.04375,0.10208,0.00227
16,17,31120.0,321.3,0.015092146,0.15966,0.05076,0.38989,0.07117
17,18,31648.4,316.0,0.001589283,0.01653,-0.12295,-0.02864,0.02440
18,19,32077.7,311.7,0.001284251,0.01318,-0.05284,0.10187,-0.00320
19,20,32685.6,305.9,0.004373863,0.04405,-0.12698,-0.16482,0.02762
