,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14676.6,681.4,0.000005622,0.00013,0.00254,-0.00251,0.01065
1,2,20769.4,481.5,0.000000796,0.00001,-0.00242,0.00248,-0.00078
2,3,26610.1,375.8,0.000664042,0.00822,0.03855,0.08203,-0.00007
3,4,28527.1,350.5,0.016911638,0.19517,0.36335,-0.25128,-0.00258
4,5,30906.6,323.6,0.010226234,0.10893,-0.19994,0.26254,0.00513
5,6,31008.1,322.5,0.068108294,0.72310,0.52304,-0.67044,-0.00668
6,7,32118.6,311.3,0.014070845,0.14422,-0.25643,0.28012,0.00095
7,8,35488.0,281.8,0.001117709,0.01037,-0.01521,-0.02685,-0.09704
8,9,36559.2,273.5,0.029413733,0.26487,0.14211,0.49464,-0.00230
9,10,36847.9,271.4,0.001631071,0.01457,0.00067,0.00070,-0.12071
10,11,37211.5,268.7,0.032982517,0.29180,0.54015,-0.00057,-0.00571
11,12,37961.5,263.4,0.000294254,0.00255,0.04514,0.02253,-0.00265
12,13,38234.6,261.5,0.000882023,0.00759,0.08710,0.00074,-0.00266
13,14,42560.3,235.0,0.001092913,0.00845,-0.00482,0.00319,-0.09176
14,15,42816.0,233.6,0.037963624,0.29190,-0.22765,0.48994,0.00596
15,16,44299.2,225.7,0.119661276,0.88927,0.66166,-0.67185,-0.00914
16,17,45446.0,220.0,0.000134933,0.00098,-0.01785,0.01641,0.01973
17,18,46366.3,215.7,0.001371442,0.00974,-0.00774,0.00807,-0.09804
18,19,46821.2,213.6,0.000134872,0.00095,0.02239,-0.01936,-0.00850
19,20,47883.0,208.8,0.083411461,0.57348,0.61381,-0.44350,-0.00545
