,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,9244.0,1081.8,0.126210629,4.49480,-1.66147,1.30777,-0.15510
1,2,9999.1,1000.1,0.041501779,1.36641,-0.46375,-1.03645,-0.27768
2,3,12206.6,819.2,0.108063323,2.91446,-1.29416,-1.05110,0.36715
3,4,15287.7,654.1,0.021045343,0.45320,-0.49732,-0.45372,0.00298
4,5,16635.4,601.1,0.017992331,0.35606,0.42413,0.06586,0.41453
5,6,18531.5,539.6,0.014777947,0.26253,0.13555,0.39188,-0.30097
6,7,18703.1,534.7,0.008400036,0.14786,0.02929,0.36922,-0.10333
7,8,20550.7,486.6,0.038189648,0.61178,0.29826,0.08337,0.71824
8,9,21482.2,465.5,0.006400697,0.09809,0.28485,-0.09600,-0.08794
9,10,22428.1,445.9,0.031549495,0.46310,-0.00922,-0.06775,-0.67707
10,11,24138.6,414.3,0.012843237,0.17516,0.15541,0.20134,0.33237
11,12,24496.2,408.2,0.000603414,0.00811,-0.06186,-0.04550,0.04703
12,13,24795.7,403.3,0.029547368,0.39230,-0.20952,-0.03088,0.58945
13,14,26157.1,382.3,0.001132872,0.01426,0.07900,-0.06842,0.05775
14,15,26846.8,372.5,0.009828171,0.12052,-0.08070,-0.19701,-0.27422
15,16,27030.2,370.0,0.006431569,0.07833,-0.14539,0.05573,0.23257
16,17,28068.9,356.3,0.001787031,0.02096,0.04543,-0.10449,0.08931
17,18,28204.1,354.6,0.010522676,0.12283,0.31097,0.05730,-0.15113
18,19,28380.5,352.4,0.018805233,0.21814,0.24639,0.24065,0.31547
19,20,29473.9,339.3,0.008665562,0.09679,0.20619,0.14643,0.18120
