,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,12628.0,791.9,0.000002879,0.00008,-0.00061,0.00679,-0.00535
1,2,22037.8,453.8,0.000000977,0.00001,0.00036,0.00101,0.00367
2,3,23982.5,417.0,0.158861975,2.18072,-0.97334,-0.87988,-0.67761
3,4,26915.6,371.5,0.009093143,0.11122,0.07501,0.23889,0.22029
4,5,29542.7,338.5,0.000391000,0.00436,-0.06244,-0.01288,0.01710
5,6,29594.4,337.9,0.000003078,0.00003,-0.00346,0.00463,-0.00088
6,7,29931.3,334.1,0.007485679,0.08233,-0.17648,-0.17749,-0.14032
7,8,33671.2,297.0,0.000334397,0.00327,0.01404,-0.02535,-0.04929
8,9,34744.7,287.8,0.024801191,0.23500,-0.29636,-0.30542,-0.23213
9,10,35580.0,281.1,0.081445666,0.75359,-0.44869,-0.57497,-0.47082
10,11,36206.2,276.2,0.027435953,0.24947,-0.49739,-0.03138,0.03299
11,12,36300.5,275.5,0.003557604,0.03226,0.13043,0.06387,-0.10570
12,13,36971.1,270.5,0.009234055,0.08223,0.28164,-0.00440,-0.05370
13,14,38401.5,260.4,0.000022958,0.00020,0.00328,-0.00759,-0.01134
14,15,38655.5,258.7,0.007091408,0.06039,0.01295,0.17607,0.17096
15,16,38846.9,257.4,0.000316781,0.00268,-0.01964,0.01749,-0.04464
16,17,39621.1,252.4,0.004553931,0.03784,0.06986,0.15096,0.10084
17,18,39920.0,250.5,0.000055554,0.00046,-0.01314,-0.01413,-0.00927
18,19,40082.5,249.5,0.152211182,1.25016,0.69014,0.70000,0.53280
19,20,41972.8,238.2,0.076118709,0.59703,-0.60730,-0.40986,-0.24543
