,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7116.0,1405.3,0.000044979,0.00208,-0.01646,0.03020,0.02996
1,2,10459.2,956.1,0.005869625,0.18475,0.20502,-0.35928,-0.11677
2,3,16095.8,621.3,0.000158832,0.00325,0.00769,-0.05177,-0.02257
3,4,22055.8,453.4,0.001439886,0.02149,0.00444,0.12843,0.07055
4,5,22520.3,444.0,0.161113969,2.35523,-0.41372,1.12491,0.95846
5,6,25993.9,384.7,0.006272731,0.07944,0.21848,0.14761,-0.09960
6,7,26630.1,375.5,0.004529998,0.05600,-0.17249,0.10270,0.12530
7,8,27203.4,367.6,0.167972033,2.03278,0.40395,-1.06384,-0.85898
8,9,29204.4,342.4,0.000682222,0.00769,0.06678,-0.03332,-0.04605
9,10,30014.7,333.2,0.001627266,0.01785,-0.05650,0.10945,-0.05173
10,11,30808.5,324.6,0.018536115,0.19807,0.25738,-0.31584,0.17908
11,12,33261.9,300.6,0.001368422,0.01354,0.08029,-0.01999,0.08184
12,13,33383.0,299.6,0.002562352,0.02527,0.03690,-0.05680,0.14381
13,14,34736.1,287.9,0.010285491,0.09748,-0.12011,-0.27339,0.09118
14,15,35576.4,281.1,0.001726863,0.01598,-0.11457,-0.04753,0.02436
15,16,36419.9,274.6,0.012205069,0.11033,0.27642,-0.05639,0.17532
16,17,37258.4,268.4,0.031943356,0.28225,0.24931,-0.37019,0.28819
17,18,37557.9,266.3,0.001714734,0.01503,0.03566,-0.07897,0.08673
18,19,38134.2,262.2,0.001814398,0.01566,0.02913,-0.06965,0.09982
19,20,38563.2,259.3,0.131051666,1.11878,0.62705,-0.65223,0.54790
