,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,8260.0,1210.7,0.000028842,0.00115,-0.02493,0.02271,0.00352
1,2,23523.5,425.1,0.000299831,0.00420,-0.05237,-0.03627,-0.01172
2,3,27198.5,367.7,0.000471765,0.00571,0.03620,-0.03666,-0.05528
3,4,27859.2,358.9,0.000083542,0.00099,-0.01506,-0.02708,0.00523
4,5,29326.5,341.0,0.012691038,0.14247,-0.09930,-0.00194,0.36414
5,6,31983.9,312.7,0.008064493,0.08301,-0.11568,-0.14451,-0.22078
6,7,32386.5,308.8,0.000413562,0.00420,-0.02479,-0.02424,-0.05479
7,8,32719.6,305.6,0.001872936,0.01884,0.04797,0.05329,0.11707
8,9,32854.1,304.4,0.003219605,0.03226,0.14298,-0.05692,0.09261
9,10,33044.0,302.6,0.000078874,0.00079,0.02216,-0.01589,-0.00650
10,11,33463.2,298.8,0.003531483,0.03474,0.00457,0.02389,-0.18480
11,12,34697.4,288.2,0.019508401,0.18510,-0.36547,-0.21833,-0.06212
12,13,36280.8,275.6,0.000019989,0.00018,-0.00273,-0.00075,-0.01317
13,14,37705.2,265.2,0.001405477,0.01227,-0.06713,0.05117,-0.07174
14,15,37838.9,264.3,0.000043889,0.00038,0.01120,-0.00802,0.01386
15,16,39065.1,256.0,0.001257793,0.01060,-0.07350,0.04243,-0.05829
16,17,39783.5,251.4,0.000087287,0.00072,0.00231,-0.00517,0.02627
17,18,40112.9,249.3,0.000100999,0.00083,-0.00682,-0.00307,-0.02780
18,19,40498.3,246.9,0.000767397,0.00624,-0.07853,-0.00597,-0.00593
19,20,40677.7,245.8,0.014214771,0.11504,0.09025,0.06472,0.32048
