,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,3842.6,2602.4,0.000001042,0.00009,0.00115,-0.00869,-0.00354
1,2,11217.1,891.5,0.002604859,0.07645,-0.25488,-0.08535,0.06482
2,3,16268.0,614.7,0.001686722,0.03413,0.02337,0.01665,0.18251
3,4,21769.8,459.4,0.000312595,0.00473,-0.04059,0.01715,-0.05278
4,5,23907.6,418.3,0.002277314,0.03136,-0.09175,0.04918,-0.14326
5,6,24534.1,407.6,0.000203964,0.00274,0.03143,-0.02817,0.03091
6,7,25918.7,385.8,0.001212958,0.01541,-0.10046,-0.06937,0.02241
7,8,26859.6,372.3,0.018385748,0.22535,0.41902,0.19983,-0.09919
8,9,28229.7,354.2,0.000452881,0.00528,0.02873,-0.06406,0.01877
9,10,29818.0,335.4,0.002235259,0.02468,-0.08414,0.07861,-0.10686
10,11,30737.3,325.3,0.001716473,0.01838,0.04513,0.12663,0.01770
11,12,30814.7,324.5,0.001578297,0.01686,-0.05071,-0.10871,0.04973
12,13,31816.8,314.3,0.006545468,0.06773,-0.12402,-0.18675,0.13217
13,14,33539.4,298.2,0.016319645,0.16019,-0.04045,0.39527,0.04814
14,15,34436.8,290.4,0.001846784,0.01766,0.03083,0.12626,0.02763
15,16,35138.3,284.6,0.004567303,0.04279,-0.06704,0.17383,-0.08989
16,17,35343.8,282.9,0.000209827,0.00195,-0.00792,0.03518,0.02557
17,18,35576.3,281.1,0.001724562,0.01596,0.06503,-0.08584,0.06605
18,19,36533.7,273.7,0.000791678,0.00713,0.01043,0.08196,-0.01755
19,20,37063.0,269.8,0.003707949,0.03294,-0.02780,0.07588,-0.16250
