,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,6012.5,1663.2,0.000021011,0.00115,0.03368,0.00377,-0.00141
1,2,9121.6,1096.3,0.002646411,0.09551,0.08248,0.29755,0.01318
2,3,14032.3,712.6,0.007898434,0.18531,-0.42750,0.05033,-0.00378
3,4,16875.5,592.6,0.002079223,0.04056,-0.04755,-0.02945,0.19348
4,5,18237.9,548.3,0.006228983,0.11244,-0.33041,0.01979,-0.05365
5,6,21983.2,454.9,0.000879657,0.01317,-0.02297,0.01202,-0.11181
6,7,23671.4,422.4,0.004888454,0.06799,0.25931,0.01102,-0.02498
7,8,25074.3,398.8,0.008202278,0.10769,0.25284,-0.05957,-0.20053
8,9,26824.6,372.8,0.002751461,0.03377,-0.11538,0.09012,-0.11105
9,10,27617.2,362.1,0.056774857,0.67679,0.32870,-0.74782,-0.09750
10,11,28412.0,352.0,0.003827848,0.04435,-0.03692,0.06604,0.19654
11,12,29950.2,333.9,0.000890259,0.00979,-0.00543,-0.09351,-0.03182
12,13,31427.2,318.2,0.000720339,0.00755,-0.00451,-0.01714,-0.08504
13,14,32424.3,308.4,0.000124518,0.00126,-0.02284,-0.02606,0.00795
14,15,32985.2,303.2,0.005768705,0.05758,-0.19887,-0.09497,0.09489
15,16,33994.0,294.2,0.002495925,0.02417,0.04740,0.12332,0.08196
16,17,34814.7,287.2,0.000166412,0.00157,0.00378,0.00676,0.03891
17,18,35147.9,284.5,0.000577716,0.00541,0.00677,0.03075,0.06648
18,19,35567.9,281.2,0.000017218,0.00016,0.01217,-0.00272,-0.00197
19,20,36362.2,275.0,0.003933190,0.03561,0.12844,-0.02286,0.13635
