,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,14158.1,706.3,0.000000128,0.00000,-0.00139,0.00089,0.00050
1,2,18876.8,529.8,0.000141026,0.00246,-0.03728,-0.03264,-0.00209
2,3,20905.3,478.3,0.000255901,0.00403,-0.05425,-0.03225,-0.00684
3,4,22157.6,451.3,0.002245718,0.03337,0.07707,0.11186,-0.12212
4,5,26169.9,382.1,0.000007145,0.00009,-0.00155,-0.00167,0.00920
5,6,29601.8,337.8,0.000584434,0.00650,-0.03860,0.05941,0.03848
6,7,31232.4,320.2,0.005052616,0.05326,-0.13673,-0.02656,0.18401
7,8,32990.3,303.1,0.008732405,0.08714,0.20891,-0.09017,0.18806
8,9,33859.2,295.3,0.004963487,0.04826,-0.19331,-0.06253,0.08356
9,10,34359.1,291.0,0.000105080,0.00101,0.01598,-0.01491,0.02301
10,11,35622.2,280.7,0.000257008,0.00238,-0.01651,-0.03948,0.02332
11,12,36586.6,273.3,0.075074115,0.67553,-0.14444,0.24207,-0.77205
12,13,36761.7,272.0,0.001147482,0.01028,-0.01418,0.02937,-0.09598
13,14,37173.0,269.0,0.000331971,0.00294,0.01984,0.04697,0.01844
14,15,37730.7,265.0,0.006489216,0.05662,-0.21174,-0.10856,-0.00022
15,16,38375.3,260.6,0.001364060,0.01170,0.08854,0.06078,0.01298
16,17,39240.1,254.8,0.005589790,0.04690,0.08194,0.18858,0.06798
17,18,39783.6,251.4,0.002565329,0.02123,0.09224,-0.09838,-0.05515
18,19,40034.8,249.8,0.001281450,0.01054,0.07541,-0.06847,-0.01278
19,20,41861.3,238.9,0.069581839,0.54722,-0.50139,0.48523,0.24573
