,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,-856.6,-11674.4,-0.000021452,0.00824,-0.03953,-0.05785,-0.05775
1,2,6083.1,1643.9,0.000142444,0.00771,-0.02626,0.07296,0.04119
2,3,7531.7,1327.7,0.000009368,0.00041,0.01294,-0.00894,0.01273
3,4,16159.9,618.8,0.000330493,0.00673,0.05130,-0.04268,0.04774
4,5,19006.2,526.1,0.005347405,0.09262,-0.27854,-0.12148,-0.01680
5,6,20939.8,477.6,0.001396631,0.02196,0.07988,0.01024,-0.12439
6,7,24615.2,406.3,0.070689011,0.94542,0.08770,0.75622,0.60486
7,8,25005.2,399.9,0.008200953,0.10797,-0.16639,0.13935,0.24671
8,9,26679.8,374.8,0.178675885,2.20475,1.11714,-0.69018,0.69312
9,10,28165.2,355.0,0.008802823,0.10289,0.06947,0.31077,0.03858
10,11,29144.2,343.1,0.000201493,0.00228,-0.04702,0.00798,0.00126
11,12,30986.2,322.7,0.000415800,0.00442,-0.06564,0.00957,-0.00425
12,13,32092.9,311.6,0.000803304,0.00824,0.04939,-0.04019,0.06469
13,14,33512.9,298.4,0.002598724,0.02553,0.11926,0.08697,-0.06117
14,15,34119.4,293.1,0.000024776,0.00024,-0.01086,-0.00492,0.00984
15,16,37124.8,269.4,0.000303627,0.00269,-0.04410,-0.02715,0.00329
16,17,37329.5,267.9,0.001309522,0.01155,-0.00754,-0.05596,0.09143
17,18,38321.5,260.9,0.007257922,0.06235,-0.06614,0.23527,0.05124
18,19,39127.2,255.6,0.000071629,0.00060,-0.01616,-0.00044,0.01848
19,20,39914.8,250.5,0.000023843,0.00020,-0.01174,0.00356,0.00679
