,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,10761.8,929.2,0.001014655,0.03104,0.05583,-0.15527,0.06175
1,2,19438.1,514.5,0.000470119,0.00796,0.00022,-0.08840,0.01213
2,3,21183.5,472.1,0.024237371,0.37667,-0.43167,0.43311,0.05243
3,4,23543.3,424.7,0.009549226,0.13353,-0.30506,0.17314,0.10241
4,5,25999.9,384.6,0.009546414,0.12088,0.14939,0.31081,-0.04426
5,6,27027.3,370.0,0.008246903,0.10045,-0.13580,0.10388,0.26687
6,7,27930.2,358.0,0.011817382,0.13929,0.26837,-0.24273,-0.09138
7,8,28382.6,352.3,0.000129607,0.00150,-0.03699,-0.00893,-0.00743
8,9,29414.2,340.0,0.045098741,0.50476,-0.18730,0.66941,-0.14686
9,10,30966.9,322.9,0.000143871,0.00153,-0.03753,-0.01037,0.00366
10,11,31922.2,313.3,0.000660700,0.00681,-0.07946,-0.01915,0.01151
11,12,32644.6,306.3,0.000422960,0.00427,0.05683,0.02914,-0.01368
12,13,33302.8,300.3,0.002194432,0.02169,-0.05442,0.13411,-0.02729
13,14,34984.5,285.8,0.001134589,0.01068,0.00166,-0.09415,0.04253
14,15,35620.7,280.7,0.000123665,0.00114,-0.01741,-0.01462,0.02502
15,16,35791.7,279.4,0.014831467,0.13642,0.25224,-0.13404,-0.23415
16,17,37035.4,270.0,0.000718115,0.00638,-0.03900,0.06921,-0.00847
17,18,37401.1,267.4,0.033580746,0.29558,-0.12313,0.51569,-0.12037
18,19,37801.3,264.5,0.010682779,0.09304,0.19411,0.14001,-0.18909
19,20,38578.4,259.2,0.003863641,0.03297,-0.15077,-0.10052,-0.01163
