,state,energy,lambda,frequency_oscillation,T2,TX,TY,TZ
0,1,7678.6,1302.3,0.000657586,0.02819,0.13564,0.00106,0.09897
1,2,16953.1,589.9,0.024857811,0.48271,0.27357,0.16546,0.61684
2,3,18759.7,533.1,0.000492861,0.00865,0.00205,0.08100,-0.04565
3,4,19142.5,522.4,0.000651027,0.01120,-0.00169,0.10123,-0.03076
4,5,23628.2,423.2,0.001332769,0.01857,-0.04968,-0.09057,-0.08887
5,6,26432.1,378.3,0.001498680,0.01867,0.01450,0.13531,-0.01211
6,7,28465.0,351.3,0.000183742,0.00213,0.00387,-0.00725,-0.04536
7,8,29166.0,342.9,0.003567085,0.04026,-0.01663,-0.10762,-0.16853
8,9,30848.1,324.2,0.000641323,0.00684,-0.03285,-0.03333,-0.06822
9,10,33397.2,299.4,0.002573664,0.02537,-0.15858,-0.01377,0.00566
10,11,34669.5,288.4,0.002724748,0.02587,-0.15989,0.01707,-0.00414
11,12,35643.8,280.6,0.001263267,0.01167,-0.03659,0.09297,-0.04106
12,13,36471.3,274.2,0.000881072,0.00795,-0.08426,-0.02677,0.01171
13,14,37609.2,265.9,0.000127479,0.00112,-0.00857,0.03109,0.00870
14,15,37781.3,264.7,0.000275416,0.00240,0.04613,-0.01650,0.00036
15,16,38272.7,261.3,0.001103972,0.00950,-0.06902,0.02119,0.06544
16,17,38473.2,259.9,0.001484527,0.01270,-0.04893,-0.03154,0.09651
17,18,39210.9,255.0,0.001773953,0.01489,-0.01424,0.10428,0.06179
18,19,39890.2,250.7,0.006134514,0.05063,-0.08385,-0.10305,-0.18160
19,20,40387.4,247.6,0.003319411,0.02706,-0.03021,-0.15862,0.03139
